Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/kl	loss/entropy	loss/rew_loss	loss/cost_loss	loss/optim_A	loss/optim_B	loss/optim_C	loss/optim_Q	loss/optim_R	loss/optim_S	loss/optim_lam	loss/optim_nu	loss/optim_case	loss/step_size	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
29304400	1.5	24020.0	2008662.9192110894	-349.03174353603873	3.1123009142523843	1220.0	0.05260326759889722	-0.30822695046663284	-0.011067415472028441	3.0992955565452576	0.0027827362646348774	-2334.817008972168	1.5992955565452576	0.004221688432153314	-0.0011914644273929298	0.002262296184198931	0.0	4.046894371509552	0.0	0.10737418240000006	8.862932682037354	0.1496291123330593	9.012561798095703	4804.0	-383.29343791957194	1.6145006679106642	1220.0	103493.59701299667	5124.789493560791	571.8166577733674	29020.375559091568	69348.43196034431	297.90337749301256	349.0	29304400.0
29328800	1.5	24040.0	2008700.1361997789	-369.88020701368384	1.8608494344772375	1220.0	0.010019886307418346	-0.42980583012104034	0.0033228379682271325	1.8592600226402283	0.0016759419813752174	-362.9573860168457	0.35926002264022827	0.00311355444137007	0.00012308284203754738	0.00046242553798947483	0.0	7.323370575904846	0.0	0.14606663680000007	9.33787727355957	0.14872272685170174	9.486600160598755	4808.0	-377.2040613932752	1.6495416812276091	1220.0	103588.48576784134	5129.52304148674	571.7646604332115	29052.15572619438	69406.80700016022	297.87841744294076	348.0	29328800.0
29353200	1.5	24060.0	2008736.5757568013	-368.4904577630916	1.821977851117289	1220.0	0.016734468517825007	-0.3995860666036606	0.007987263615808038	1.818449467420578	-0.003560692653991282	-385.873966217041	0.318449467420578	0.0035534471971914172	0.001327742327703163	0.000380522535124328	0.0	8.371591687202454	0.0	0.13295943680000008	9.433086395263672	0.14920471981167793	9.58229112625122	4812.0	-349.2214391165708	1.7181479782565257	1220.0	103673.181650877	5135.568412303925	571.5667214105232	29076.979419231415	69460.63381934166	297.8882787523164	347.0	29353200.0
29377600	1.5	24080.0	2008765.2693677125	-357.60350599152406	1.4346805455593123	1220.0	0.03968159155920148	-0.44672611355781555	0.00923063627688489	1.4439380168914795	0.00017306915833614767	-1.5447375997900963	-0.05606198310852051	0.0019761594594456255	-0.0023957915254868567	0.003353863226948306	0.3123490586876869	0.0	3.0	0.10737418240000006	10.090807676315308	0.14587583020329475	10.236683368682861	4816.0	-338.7613024975756	50.59269531811542	1220.0	103757.37067699432	5140.146730184555	571.5323227542418	29103.357003450394	69513.86694335938	297.8952238185605	346.0	29377600.0
29402000	1.5	24100.0	2009008.4914521826	-352.1200320641959	12.16110422350392	1220.0	0.013576776953414083	-0.3924418315291405	-0.003280107435831403	12.152157068252563	0.00043724065471906215	-34872.096923828125	10.652157068252563	0.0010731533548096195	-0.0022286149760475382	0.009203216526657343	0.0	2.2296966314315796	0.0	0.11408506880000005	11.152478218078613	0.18486960604786873	11.337347984313965	4820.0	-343.0966996245137	10.252255934583216	1220.0	103854.16665697098	5150.432455539703	570.8646847387696	29134.278154611588	69569.45604681969	297.88133385103123	345.0	29402000.0
29426400	1.5	24120.0	2009078.7381733484	-351.08515824018184	3.512336058288047	1220.0	0.08203134825453162	-0.23145129159092903	-0.007163900244660432	3.4849305748939514	0.0005220336461206898	-617.6995086669922	1.9849305748939514	0.0011016069329343736	-0.00142867979593575	0.006504344521090388	0.0	1.768166869878769	0.0	0.10737418240000006	9.543394327163696	0.14445893093943596	9.68785309791565	4824.0	-390.7108288674579	3.438959076074395	1220.0	103969.66141700745	5157.471489429474	570.558655734909	29167.795519828796	69644.39440774918	297.8013140035392	344.0	29426400.0
29450800	1.5	24140.0	2009152.2754263699	-387.2302892048561	3.6768626510746634	1220.0	0.03818033915013075	-0.08516129665076733	0.014823361499631815	3.6694716811180115	0.1203665902139619	-2465.1001930236816	2.1694716811180115	0.00035126565489917994	-0.022191274678334594	-0.0036003867571707815	0.0	1.5304848551750183	0.25	0.10737418240000006	7.830888390541077	0.15350600332021713	7.984394311904907	4828.0	-354.1941169198337	24.234348195264612	1220.0	104066.4190158844	5161.968044519424	570.5343339207333	29205.765417814255	69698.68555355072	297.77021873895904	343.0	29450800.0
29475200	1.5	24160.0	2009205.3180719502	-365.45276707213173	2.6521322790152935	1220.0	0.02620274922810495	-0.07227596640586853	-0.011677089699498211	2.6437095999717712	0.0011505493894219398	-1273.6930694580078	1.1437095999717712	0.004916085395962	-0.0020567539613693953	0.0013654263748321682	0.0	4.283557415008545	0.0	0.10737418240000006	9.446556091308594	0.14327194914221764	9.58982801437378	4832.0	-372.4864053596084	2.3526565241135926	1220.0	104153.38462591171	5166.161505699158	570.543525739252	29229.51568388939	69757.70743632317	297.7677226504736	342.0	29475200.0
29499600	1.5	24180.0	2009254.0258122613	-376.2420251156769	2.4353870155572066	1220.0	0.0065233317436650395	-0.11588194873183966	0.0031327996089611787	2.4335163831710815	0.0034295253572054207	-2976.4572944641113	0.9335163831710815	0.0036473629297688603	-0.00030137917201500386	0.00203300505381776	0.0005231841350905597	5.898528039455414	0.25	0.1719664640000001	8.437376499176025	0.1429135501384735	8.580290079116821	4836.0	-378.1828378286278	2.0888963049055627	1220.0	104239.48373794556	5171.887458562851	570.3836411049297	29253.176249980927	69814.42002940178	297.77244132185797	341.0	29499600.0
29524000	1.5	24200.0	2009298.6231432464	-373.9444774571521	2.2298665492521588	1220.0	0.013541945023462176	-0.12038162536919117	0.0013671797466632274	2.2260255217552185	0.002870630123652518	-444.1043243408203	0.7260255217552185	0.0032603300060145557	-0.0005886672297492623	0.002677981450688094	0.0	3.788299560546875	0.0	0.13295943680000008	9.462536334991455	0.14045632630586624	9.60299277305603	4840.0	-382.5995010959807	1.025657281115004	1220.0	104348.58714485168	5178.111062526703	570.169307755124	29293.18551301956	69877.29056930542	297.70957210582577	340.0	29524000.0
29548400	1.5	24220.0	2009320.9133306418	-363.76034522951534	1.1145093697721868	1220.0	0.0190404390450567	-0.12103458307683468	0.009683106749578174	1.1127987802028656	-0.004446368140634149	-769.316047668457	-0.3872012197971344	-0.0036819354281760752	0.00045747626427328214	0.0003145731388940476	nan	0.0	3.0	0.5536870912	8.682906150817871	0.13813139125704765	8.821037530899048	4844.0	-357.75262543600417	5.303242525800962	1220.0	104438.56323599815	5182.7373423576355	570.131149778823	29325.513933181763	69930.31196045876	297.6994018634549	339.0	29548400.0
29572800	1.5	24240.0	2009371.618273903	-351.92680907978627	2.5352471630586786	1220.0	0.021231773775070906	-0.11534082889556885	-0.005423007623719944	2.51646226644516	-0.004815755877643824	-144.28040313720703	1.01646226644516	0.0025471363915130496	-0.0054873883491382	0.008481115335598588	0.0	1.63346666097641	0.0	0.10737418240000006	9.6045503616333	0.13577476516366005	9.740325212478638	4848.0	-375.976388163107	1.351908655294587	1220.0	104521.90335011482	5187.127439260483	570.1190176313872	29350.295909166336	69984.480001688	297.70842817966803	338.0	29572800.0
29597200	1.5	24260.0	2009400.6630234628	-368.86562011557254	1.4522374779956377	1220.0	0.015057311044074595	-0.09539288189262152	0.008477207808220921	1.4532703757286072	0.0020016587077407166	-6.072809338569641	-0.04672962427139282	0.002440249139908701	-0.00040569777047494426	0.0004824674833798781	0.3254523314535618	0.0	3.0	0.11408506880000005	8.077561497688293	0.1367705836892128	8.214332103729248	4852.0	-356.29373816545075	4.462219241907291	1220.0	104610.21438598633	5192.067120075226	570.0465597904516	29377.040189027786	70041.10707688332	297.70420002735665	337.0	29597200.0
29621600	1.5	24280.0	2009433.803944608	-359.44411428962246	1.6570460572628256	1220.0	0.042830883990973234	-0.12381913885474205	-0.008321939603402662	1.637745350599289	0.0012879056739620864	-3.017557382583618	0.13774535059928894	0.0030083963356446475	-0.00304765094188042	0.006339115323498845	0.0	1.786928951740265	0.0	0.11408506880000005	9.302293300628662	0.1337328515946865	9.436026096343994	4856.0	-390.22913748282747	2.145917465645208	1220.0	104702.74307513237	5198.519781112671	569.8083540553521	29401.277832984924	70102.94546103477	297.69188703149536	336.0	29621600.0
29646000	1.5	24300.0	2009484.5164704234	-380.5677258230181	2.53562629077451	1220.0	0.04079503193497658	-0.07989650568924844	0.008379026527715022	2.5282853841781616	-0.00040878448635339726	-986.4899749755859	1.0282853841781616	0.004359609039966017	0.00020786517416127026	0.001244532671989873	0.0	4.255606174468994	0.0	0.11408506880000005	7.391834855079651	0.14102299511432648	7.532857775688171	4860.0	-355.08936631616683	1.6515595946574768	1220.0	104811.48869085312	5203.014485120773	569.7850752631886	29431.893847942352	70176.58035779	297.6252797404451	335.0	29646000.0
29670400	1.5	24320.0	2009517.618520558	-355.3017406580562	1.655102506731075	1220.0	0.07626310084015131	-0.14019789919257164	-0.00910942582749441	1.633861005306244	0.00043908994121011347	-8.07592922449112	0.1338610053062439	0.0010706837056204677	-0.001432459568604827	0.003360657297889702	0.0	2.9663232266902924	0.0	0.10737418240000006	9.57001256942749	0.131065521389246	9.701078414916992	4864.0	-386.0491563585145	2.9983670769622375	1220.0	104899.20124697685	5207.431960105896	569.7702865309572	29456.058040857315	70235.71124601364	297.6213604417139	334.0	29670400.0
29694800	1.5	24340.0	2009578.591847897	-380.9411094648832	3.0486663669502825	1220.0	0.025997809367254376	-0.11824511364102364	0.004589572076487247	3.043235957622528	0.0034650263842195272	-2368.301300048828	1.543235957622528	0.004115480580367148	-0.00018814262875821441	0.0016293879016302526	0.0	4.2641242146492	0.0	0.13295943680000008	8.774048089981079	0.13423455879092216	8.90828275680542	4868.0	-357.165587238958	0.9578115405155218	1220.0	104983.16529107094	5211.866343259811	569.7536744855798	29480.970891952515	70290.32805585861	297.62867992259885	333.0	29694800.0
29719200	1.5	24360.0	2009600.4259549067	-357.8955709120254	1.0917053504859502	1220.0	0.019404130056500435	-0.08164611551910639	0.008043612687405721	1.0938081443309784	0.002440354728605598	-157.0108871459961	-0.4061918556690216	0.0032149904873222113	-0.0008378948550671339	0.0010889465920627117	0.39888664335012436	0.0	3.0	0.11408506880000005	8.660442352294922	0.12922820076346397	8.789670467376709	4872.0	-337.3990031453682	11.2746303074097	1220.0	105076.92655801773	5216.7247931957245	569.690776840736	29514.049612998962	70346.15215182304	297.6080508027699	332.0	29719200.0
29743600	1.5	24380.0	2009675.9786094292	-348.5711940851779	3.7776327261214937	1220.0	0.09184623835608363	-0.06114262389019132	-0.029068280658608225	3.7537134289741516	0.003922326228348538	-1274.4312286376953	2.2537134289741516	0.050343470473308116	-0.009561664192005992	0.004383536637760699	0.0	2.2155851423740387	0.0	0.10737418240000006	9.683815717697144	0.1300572268664837	9.813873052597046	4876.0	-361.3765139670226	2.107163196926596	1220.0	105164.6624917984	5221.518739938736	569.6350330507285	29540.946163892746	70402.19758796692	297.6052071550586	331.0	29743600.0
29768000	1.5	24400.0	2009721.7566844027	-377.94826922571923	2.2889037486775274	1220.0	0.012488489272072911	0.05940515175461769	0.005590990475287327	2.286178946495056	-0.18555926918634214	-1711.2453308105469	0.7861789464950562	-0.00011786591494455934	0.011415334207413252	0.0008705414038558956	0.0	6.986841678619385	0.0	0.14606663680000007	7.440221190452576	0.13348477333784103	7.5737059116363525	4880.0	-349.3403102714463	1.5268271508011622	1220.0	105249.5267329216	5226.21357011795	569.5901937533748	29566.63733816147	70456.67582464218	297.6106175522091	330.0	29768000.0
29792400	1.5	24420.0	2009753.5590295927	-367.4265251884737	1.5901172594962183	1220.0	0.010480036027729511	0.05037936754524708	-0.0024908982500525534	1.5884096324443817	0.003074275387916714	-37.476431369781494	0.08840963244438171	0.003519263758789748	-0.0002846431525540538	0.0002143949386663735	0.0	9.752849340438843	0.0	0.16245063680000008	8.835865020751953	0.12833914905786514	8.96420431137085	4884.0	-371.0769964307877	1.0347693947477385	1220.0	105336.44536805153	5231.050529003143	569.5299602788849	29591.542119026184	70513.8527200222	297.6103340674183	329.0	29792400.0
29816800	1.5	24440.0	2009778.3225617171	-368.0273407904252	1.23817660621823	1220.0	0.033361292677000165	0.035682083340361714	0.010227867049531492	1.2405077815055847	0.0015475001418963075	-136.46238434314728	-0.2594922184944153	-0.00039737106999382377	0.0023851555997680407	-0.00265160393610131	0.26630523055791855	0.0	2.75	0.11408506880000005	7.839476943016052	0.12674088776111603	7.966217756271362	4888.0	-342.63148041980367	1.5356902703247035	1220.0	105426.46713900566	5235.86897110939	569.4718520368613	29617.42848134041	70573.16968655586	297.60077836878406	328.0	29816800.0
29841200	1.5	24460.0	2009809.3578828846	-353.265898138119	1.5517660583720623	1220.0	0.059907639399170876	-0.01075106835924089	-0.004199113086477579	1.5168323516845703	0.002812641439959407	-0.19860538886860016	0.016832351684570312	0.003217571007553488	-0.0032227938645519316	0.04076257592532784	0.30840662121772766	0.7215713132172823	0.75	0.10737418240000006	8.91945195198059	0.12324459850788116	9.042696475982666	4892.0	-352.0831962633089	5.302563610085693	1220.0	105515.46939897537	5241.4652218818665	569.3293523234707	29642.18861746788	70631.81555962563	297.59657295920465	327.0	29841200.0
29865600	1.5	24480.0	2009842.1406368446	-367.0609328820847	1.6391376979995058	1220.0	0.01971212448552251	-0.02745339320972562	-0.005629819447144024	1.632133275270462	0.0012760590761899948	-9.656031370162964	0.13213327527046204	0.00480707295355387	-0.0026937245565932244	0.002300500316778198	0.0	3.199096202850342	0.0	0.12247367680000006	9.325862884521484	0.12457280606031418	9.450435638427734	4896.0	-349.1266282089917	0.975454082736658	1220.0	105605.08635282516	5246.096027851105	569.2919047124932	29666.751162290573	70692.23916268349	297.5876889882184	326.0	29865600.0
29890000	1.5	24500.0	2009864.183569311	-362.47844482460584	1.1021466233167527	1220.0	0.009770756354555488	0.005633474444039166	0.005652091663834624	1.1034790575504303	0.015704624878708273	31.01951503753662	-0.3965209424495697	0.003450736287049949	0.0022428808733820915	-0.000528987729921937	0.4095835015177727	0.0	2.5	0.10737418240000006	8.069135904312134	0.12181201577186584	8.190948009490967	4900.0	-340.3080492225636	15.596857773158863	1220.0	105691.95778799057	5250.745654821396	569.2524826936549	29691.265625476837	70749.94650769234	297.587010005122	325.0	29890000.0
29914400	1.5	24520.0	2009905.345209389	-350.8337855319329	2.0580820039040972	1220.0	0.07309198006987572	-0.019479630573187023	-0.010982451063168586	2.032888114452362	0.0024159762251656502	-29.72288799285888	0.5328881144523621	0.0032085045240819454	-0.0017478764057159424	0.0030719293863512576	0.0011226520873606205	1.2519821524620056	0.25	0.10737418240000006	8.979617357254028	0.12088988162577152	9.100507020950317	4904.0	-355.3227370126534	3.038122812507726	1220.0	105778.37528300285	5255.471042871475	569.2049248482857	29715.836159706116	70807.06808042526	297.58790025146715	324.0	29914400.0
29938800	1.5	24540.0	2009931.9424906808	-365.8627660787018	1.3298640645885098	1220.0	0.02687410544604063	-0.0510588011238724	0.011920516894000421	1.3326033353805542	0.0027082509477622807	-29.648817777633667	-0.1673966646194458	0.004420055425725877	-0.0014121965068625286	0.001176707271952182	0.4670490324497223	0.0	3.0	0.10737418240000006	8.645489692687988	0.12055924348533154	8.766049146652222	4908.0	-343.9435841653798	31.89631129767761	1220.0	105877.03517699242	5260.0862429142	569.1693751282158	29741.79084968567	70875.15808439255	297.5522545373064	323.0	29938800.0
29963200	1.5	24560.0	2009980.3309723984	-358.16803829754974	2.419424085878546	1220.0	0.07179981283843517	-0.08422288857400417	-0.009751558904612406	2.39889794588089	0.004329830699134618	-550.2354011535645	0.8988979458808899	0.004624051915016025	-0.0007473834411939606	0.0033738831989467144	0.0	3.499438852071762	0.0	0.10737418240000006	9.328149318695068	0.12063512206077576	9.448784589767456	4912.0	-364.1758470015503	14.813239453457507	1220.0	105961.21378779411	5264.892853736877	569.1131962682382	29765.779022693634	70930.5419113636	297.5600272389488	322.0	29963200.0
29987600	1.5	24580.0	2010034.096468533	-377.1289149902319	2.6882748067295066	1220.0	0.022583750542253256	-0.11438410729169846	-0.00048233104131154003	2.6820209622383118	0.001642398681724444	-1064.5406036376953	1.1820209622383118	0.0016596203786320984	-0.00012980961764696985	0.001502158076618798	0.0	3.834442377090454	0.0	0.11408506880000005	9.740492343902588	0.11917904950678349	9.859671115875244	4916.0	-356.7936455638102	1.3380767029541418	1220.0	106051.1523578167	5269.224779844284	569.1083841157787	29792.492661714554	70989.43491625786	297.5493793448171	321.0	29987600.0
30012000	1.5	24600.0	2010061.7187380556	-369.1199671015885	1.381113476129264	1220.0	0.008463052799925208	-0.0846026623621583	0.001843948850988264	1.380230963230133	0.00034160872019128874	-31.126883506774902	-0.11976903676986694	0.0005290647968649864	0.00025020921566465404	0.00046945909707574174	nan	0.0	3.0	0.3372415232	8.874116897583008	0.11785356514155865	8.991970539093018	4920.0	-353.7032172930154	5.029638970595599	1220.0	106138.30061006546	5273.821660757065	569.0749883205518	29815.702343702316	71048.77660560608	297.5477622313716	320.0	30012000.0
30036400	1.5	24620.0	2010086.8617270798	-361.9327992742846	1.257149451212563	1220.0	0.0543847824446857	-0.19041038490831852	0.010897592333771411	1.2633828520774841	0.0012322253896854818	-30.612711906433105	-0.23661714792251587	0.0021371473267208785	-0.0013485049712471664	0.002019082283368334	0.3228648528456688	0.0	3.0	0.10737418240000006	9.846113920211792	0.1156134083867073	9.961727380752563	4924.0	-341.7857052156599	38.761603787920734	1220.0	106225.08621287346	5278.116398572922	569.074225193691	29839.33803462982	71107.63177967072	297.54632610819516	319.0	30036400.0
30060800	1.5	24640.0	2010189.1044318315	-353.52780311080136	5.1121352375862745	1220.0	0.0575840650126338	-0.20621323585510254	-0.0018951527851625016	5.0945470333099365	0.0020660298760049045	-1857.351318359375	3.5945470333099365	0.0020906224090140313	-7.622109114890918e-05	0.0020668063079938293	0.00028122804360464215	1.5430337935686111	0.25	0.10737418240000006	11.13098406791687	0.12094086967408657	11.251924991607666	4928.0	-347.2970822806136	15.816954964881742	1220.0	106311.41721701622	5282.37778878212	569.0770558637132	29862.550481557846	71166.48894667625	297.54613297450646	318.0	30060800.0
30085200	1.5	24660.0	2010228.5362348936	-356.8748135679415	1.9715901531056363	1220.0	0.02790309372358024	-0.18808523938059807	-0.0038258672697225604	1.9615572392940521	0.0009053093381226063	-195.2108917236328	0.4615572392940521	0.0016954411403276026	-0.0009720292728161439	0.0019827833166345954	0.0	3.9122737050056458	0.0	0.10737418240000006	9.48833966255188	0.11434323713183403	9.602683067321777	4932.0	-351.4725428947675	2.9772969921085215	1220.0	106416.01116800308	5286.923133850098	569.0493173122993	29890.02940440178	71239.0586297512	297.49304166413253	317.0	30085200.0
30109600	1.5	24680.0	2010251.8734804026	-361.03795349358387	1.1668622754470264	1220.0	0.022166190668940544	-0.18271636962890625	0.0075092443457391855	1.1647284030914307	0.0012398462276905775	-50.19148349761963	-0.33527159690856934	0.0024029776686802506	0.0013267788308439776	0.002245787240099162	0.3457767069339752	0.0	3.0	0.10737418240000006	9.352298259735107	0.11326233670115471	9.465560674667358	4936.0	-349.8289405939445	36.34896858711167	1220.0	106513.13945794106	5291.274672985077	569.0424682303186	29916.449969530106	71305.41481542587	297.46142361600727	316.0	30109600.0
30134000	1.5	24700.0	2010309.4613848971	-360.88592242763696	2.879395224720051	1220.0	0.030672159977257252	-0.16617476567626	-0.0022965939922571232	2.857816219329834	0.0019899502221960574	-165.05089664459229	1.357816219329834	0.002265032031573355	0.00021253639715723693	0.0276647605933249	0.0	1.243364505469799	0.0	0.11408506880000005	10.195141077041626	0.11456711031496525	10.3097083568573	4940.0	-349.9419855670939	10.391766274520814	1220.0	106605.29938197136	5295.548751115799	569.0439540123318	29941.473477602005	71368.27715325356	297.4442224204053	315.0	30134000.0
30158400	1.5	24720.0	2010333.9185282968	-362.28242250625675	1.2228571699761213	1220.0	0.017194471322000027	-0.16065245680510998	0.00399774830013544	1.2244769930839539	0.000517451175255701	-239.92205429077148	-0.27552300691604614	0.0006369362672558054	-0.00017196064527524868	0.0003312793342047371	0.178098164498806	0.0	3.0	0.12247367680000006	8.975719690322876	0.11114593781530857	9.086865663528442	4944.0	-346.19714970735276	31.751933108682415	1220.0	106694.30631184578	5300.300554990768	568.99414829604	29964.950930595398	71429.05482625961	297.43770132053453	314.0	30158400.0
30182800	1.5	24740.0	2010370.6772947556	-359.62388045811815	1.8379383229428476	1220.0	0.05208959989249706	-0.2601875625550747	-0.004851813713684094	1.8254938423633575	0.0009950514358934015	-91.42161083221436	0.32549384236335754	0.0011831692681880668	-0.000500429785461165	0.0016174072516150773	0.0	4.03346186876297	0.0	0.10737418240000006	11.441287279129028	0.1114752646535635	11.552762746810913	4948.0	-348.7073563977167	8.261185851611975	1220.0	106785.32603693008	5304.6997809410095	568.9822468076756	29995.26843237877	71485.3578236103	297.42425833934686	313.0	30182800.0
30207200	1.5	24760.0	2010391.943829114	-358.6545319010589	1.0633267179200967	1220.0	0.019996868446469307	-0.3508533611893654	0.004968505356094388	1.063515692949295	0.0007081970616127364	-548.9182815551758	-0.43648430705070496	0.0007350153609877452	1.9431716282269917e-05	0.0003670381338451989	0.18766430392861366	0.0	3.0	0.12247367680000006	10.8250150680542	0.10843134112656116	10.933446407318115	4952.0	-345.77053703985644	19.788485145943728	1220.0	106871.81743693352	5308.965919017792	568.9846282831029	30018.523690223694	71544.32782769203	297.42370904849435	312.0	30207200.0
30231600	1.5	24780.0	2010414.6192243812	-356.8711261019135	1.1337697633594235	1220.0	0.03147013369016349	-0.5110019892454147	0.006001292832928495	1.1370972096920013	0.0008374025856028311	-73.47613906860352	-0.36290279030799866	0.0010070231364807114	-0.0005555561656365171	0.00215961440699175	0.21731605753302574	0.0	3.0	0.11408506880000005	14.536818981170654	0.10882564820349216	14.645644664764404	4956.0	-336.1307268725872	18.689413560993042	1220.0	106954.6232008934	5313.304173707962	568.979283166137	30041.816624403	71599.50240278244	297.43415659446646	311.0	30231600.0
30256000	1.5	24800.0	2010462.5604871486	-347.98759425978767	2.397063138369819	1220.0	0.013915464514866471	-0.4690820425748825	-0.0014035551635678267	2.391211450099945	0.00031649021548219025	-363.0156993865967	0.8912114500999451	0.0003565948791219853	-1.0874558938667178e-05	0.003113573999144137	0.0	2.903326004743576	0.0	0.12247367680000006	14.457759380340576	0.1075841523706913	14.565343618392944	4960.0	-340.16693535704223	14.55006305553292	1220.0	107038.30640482903	5317.51464676857	568.9876194019782	30064.940801620483	71655.85095643997	297.4416486254147	310.0	30256000.0
30280400	1.5	24820.0	2010491.9360697242	-352.1907437585668	1.4687791287782388	1220.0	0.01951684569939971	-0.46356350928545	0.002884626259729517	1.4720343053340912	0.0002540398345445283	-0.5280637368559837	-0.027965694665908813	0.0002995491013280116	-0.00026157764659728855	0.0016150805749930441	0.1215912401676178	0.0	3.0	0.11408506880000005	12.045064687728882	0.10576631501317024	12.1508309841156	4964.0	-338.47394397032707	24.13331885706433	1220.0	107126.05904197693	5323.366249799728	568.8205278218305	30088.485271453857	71714.20752072334	297.442033894086	309.0	30280400.0
30304800	1.5	24840.0	2010530.9318891338	-350.4848730587188	1.9497909704792242	1220.0	0.011583028826862574	-0.5442074537277222	0.000390985806379085	1.945093423128128	0.0002593762856122339	-161.73752212524414	0.44509342312812805	0.00029706962959608063	-6.231126462807877e-05	0.0015115090645849705	0.0	3.9369759559631348	0.0	0.16245063680000008	14.274515628814697	0.10542652569711208	14.379941940307617	4968.0	-341.90089177443355	16.905725335330867	1220.0	107214.58599495888	5327.555471658707	568.8312427944511	30113.027224302292	71774.00329899788	297.43530500743867	308.0	30304800.0
30329200	1.5	24860.0	2010565.2535696651	-353.9155023246385	1.716084026564592	1220.0	0.023770179599523544	-0.49675434827804565	-0.001672071501017225	1.7094639241695404	-3.758554521482438e-05	-37.93052339553833	0.2094639241695404	0.0006923346154508181	-0.0005782826119684614	0.0012474709074012935	0.0	4.136292994022369	0.0	0.11408506880000005	13.482751607894897	0.10413680411875248	13.586888551712036	4972.0	-352.68733114075985	7.121908163742215	1220.0	107298.78779292107	5332.384670495987	568.7736702082102	30135.991918325424	71830.41120409966	297.44307018053297	307.0	30329200.0
30353600	1.5	24880.0	2010589.4145794583	-361.46967017168043	1.2080504896553188	1220.0	0.016663230257108808	-0.5304342061281204	0.0026893793152965584	1.2102115452289581	0.00598970959072176	-158.36457443237305	-0.28978845477104187	0.00022190226445673034	0.0015324428932217415	-0.0001726740301819518	0.1024012640118599	0.0	2.75	0.11408506880000005	12.149944543838501	0.10363513976335526	12.25357961654663	4976.0	-348.8041851125957	9.410598822128561	1220.0	107391.20029687881	5336.904477357864	568.7491715239978	30164.908542394638	71889.38727712631	297.4259903147944	306.0	30353600.0
30378000	1.5	24900.0	2010614.7617730766	-359.0722877852861	1.2673596809137782	1220.0	0.010770798195153475	-0.6503137946128845	0.003455797656874371	1.2691014111042023	0.0003992534402641468	-209.49860000610352	-0.23089858889579773	0.0005282809215714224	-0.00014516165902023204	0.0002623698346724268	0.16188178956508636	0.0	3.0	0.14606663680000007	14.279792785644531	0.10173964314162731	14.381532669067383	4980.0	-345.2485678085407	27.307109620962418	1220.0	107481.02822494507	5341.407682180405	568.7264819973349	30191.851018428802	71947.76952433586	297.4164172391955	305.0	30378000.0
30402400	1.5	24920.0	2010662.8276295976	-357.82942014484564	2.403292826055657	1220.0	0.013464171206578612	-0.6501340866088867	0.0018357321101271085	2.4000983834266663	0.000731457257643342	-1885.673355102539	0.9000983834266663	0.0007906734099378809	0.00014774542796658352	0.000642610051727388	0.0	6.555630803108215	0.0	0.14606663680000007	16.110862731933594	0.10221202112734318	16.213074684143066	4984.0	-350.18047489862147	12.884321428852191	1220.0	107569.045773983	5345.962458372116	568.6983445307948	30217.71890759468	72005.3644080162	297.41227728509665	304.0	30402400.0
30426800	1.5	24940.0	2010689.5519648485	-361.12762182823025	1.3362167625451569	1220.0	0.042977696750313044	-0.5851082503795624	0.007795315300587746	1.3368778228759766	0.01654566054639872	-3.73618221282959	-0.16312217712402344	0.0010346643393859267	-0.0014965515292715281	-0.00012852990766987202	0.20948227867484093	0.0	2.5	0.12247367680000006	14.15972375869751	0.09977646544575691	14.25950026512146	4988.0	-338.471842764578	16.29557533671494	1220.0	107670.24017596245	5353.047159194946	568.4014934883544	30242.101031780243	72075.09198498726	297.3771963722043	303.0	30426800.0
30451200	1.5	24960.0	2010733.1384023193	-349.21391041568785	2.1793218735329334	1220.0	0.04158471408300102	-0.5302883833646774	-0.004445842515570342	2.162262976169586	0.0009491729506407864	-82.51454603672028	0.6622629761695862	0.0016924644587561488	-0.0034538178297225386	0.01725869590882212	0.0	1.7693497389554977	0.0	0.11408506880000005	13.598261594772339	0.09880076721310616	13.697062253952026	4992.0	-351.2437783923322	11.143700649189515	1220.0	107781.8555829525	5357.472955942154	568.3873768550814	30276.55445766449	72147.82816934586	297.3042084216548	302.0	30451200.0
30475600	1.5	24980.0	2010759.1316891182	-362.05408224683805	1.2996643399456866	1220.0	0.011255258461460471	-0.5324938967823982	0.0023459639443756952	1.2985517084598541	0.000222036798732006	-48.66133975982666	-0.20144829154014587	0.00028745888266712427	0.00023274697741726413	0.000835911458125338	0.11639140173792839	0.0	3.0	0.12247367680000006	12.477434873580933	0.09868428856134415	12.576119184494019	4996.0	-348.83528799269203	15.89722622894573	1220.0	107886.19554781914	5362.818066835403	568.2758508715109	30304.111226558685	72219.26625442505	297.25513096418115	301.0	30475600.0
