Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
6832000	1.5	5600.0	465283.212446725	-320.68715253334915	37.01229430437796	1220.0	0.020633899830744196	47.463935959891366	-29456653367571.28	0.004942860759672545	1167038432897.2585	3493770447754.4873	-535715543261.5871	7.045508895926542e+24	6.364132978456805e+24	1.3409641889503633e+25	683200.0	-314.2625382415422	35.03804199179634	1220.0	21285.903040647507	4415.200219869614	618.9526780012488	6459.166752099991	10411.536068677902	404.96238198124945	430.0	6832000.0
6838100	1.5	5605.0	465456.726345977	-315.67815816018975	34.70277985039733	1220.0	0.020676082410682087	47.365061627117534	-29320516597659.25	0.022844240289242552	1165526742133.5093	3483773007448.973	-534202628371.3052	6.975520820559844e+24	6.30728762327671e+24	1.3282808444781566e+25	683810.0	-315.84352322014684	38.32216959588455	1220.0	21304.77639389038	4419.128202915192	618.9546612826549	6464.891745328903	10420.756445646286	404.9652061124153	429.0	6838100.0
6844200	1.5	5610.0	465635.70234983915	-324.3483433159705	35.795200772432096	1220.0	0.020598988780486816	47.54607236580897	-29512533285595.89	-0.0800005677537839	1170009819236.722	3497682170406.6084	-535879630955.43616	7.119967188172949e+24	6.439435235705078e+24	1.3559402427658088e+25	684420.0	-325.46549085858794	44.12699460036595	1220.0	21324.05077981949	4423.10889005661	618.9492657877933	6470.604838609695	10430.337051153183	404.9596788534976	428.0	6844200.0
6850300	1.5	5615.0	465809.7268231647	-323.8542321842429	34.804894665100726	1220.0	0.02065946353972426	47.40396741557147	-29512038866541.117	-0.005652081612192187	1172602637409.3655	3503003065320.4966	-537332725336.97095	7.08775375428918e+24	6.403959201231396e+24	1.3491712969695826e+25	685030.0	-329.46719863334596	36.39578172127407	1220.0	21343.01526093483	4427.000686168671	618.9563079493049	6476.354955434799	10439.65961933136	404.9594524598414	427.0	6850300.0
6856400	1.5	5620.0	465997.7058018184	-323.6919073464004	37.59579573074414	1220.0	0.020474747783038164	47.84065047328335	-29853653919012.11	-0.10290760054695808	1180525281656.025	3519260220285.0625	-539190091856.5772	7.250352246335685e+24	6.550315104536678e+24	1.3800667327246898e+25	685640.0	-319.0552912802906	39.44577888062481	1220.0	21361.8607609272	4430.842222213745	618.9703587842398	6482.145857334137	10448.872681379318	404.96087015217455	426.0	6856400.0
6862500	1.5	5625.0	466183.0847680864	-322.27680303933664	37.075793253595656	1220.0	0.020595901998912845	47.553348139488385	-29751883677427.395	0.04597625304929548	1182019187453.4807	3519457371481.807	-540280495295.37085	7.181875259824213e+24	6.490128930602726e+24	1.3672004173416605e+25	686250.0	-328.2492068430427	33.38791426196889	1220.0	21380.816681861877	4434.861188411713	618.9596209172639	6487.874333381653	10458.081160068512	404.9638866720998	425.0	6862500.0
6868600	1.5	5630.0	466361.51791693177	-313.2422685860303	35.686629769083105	1220.0	0.0206181386926505	47.500983280147295	-29697828979547.47	-0.031556022411487146	1181070726395.8027	3518472863905.153	-539769599200.9439	7.192140725478485e+24	6.516400566158445e+24	1.3708541287856853e+25	686860.0	-323.5625393936978	33.74506802616978	1220.0	21399.850556850433	4438.746447563171	618.967546909177	6493.702719449997	10467.401389837265	404.9618442138453	424.0	6868600.0
6874700	1.5	5635.0	466552.4543537093	-323.69800898041876	38.18728735550642	1220.0	0.02045222923697685	47.894425561788545	-30032101108699.082	-0.11816898511692156	1190133140523.6472	3536977297730.308	-541884348906.17706	7.309264813398965e+24	6.619798129408045e+24	1.392906294091697e+25	687470.0	-333.1904257806801	40.6273610258231	1220.0	21418.72664284706	4442.644673347473	618.97365245013	6499.438905477524	10476.643064022064	404.9638787295894	423.0	6874700.0
6880800	1.5	5640.0	466744.9111081458	-329.1602263004345	38.49135088730006	1220.0	0.020530312335410056	47.708465008358914	-30068991263794.34	0.02262050294485242	1191887860477.4841	3544000805461.615	-544566363562.38635	7.312481654345363e+24	6.611710940723588e+24	1.3924192571443501e+25	688080.0	-315.55915790104655	34.12216310215216	1220.0	21437.74325299263	4446.651479244232	618.9646327910083	6505.192288637161	10485.899485111237	404.96514830382966	422.0	6880800.0
6886900	1.5	5645.0	466944.7188661057	-322.9254100718837	39.9615515919906	1220.0	0.0204424483648579	47.917819536679126	-30275798618152.28	-0.06829567696960243	1197003656289.362	3557638403565.5327	-546184615915.8563	7.407886868044469e+24	6.700510080524401e+24	1.410839694384378e+25	688690.0	-338.5700425278319	35.300187632786304	1220.0	21457.0409219265	4450.71218752861	618.948133226665	6511.008459568024	10495.320274829865	404.9610064322817	421.0	6886900.0
6893000	1.5	5650.0	467127.2625427899	-323.21337841057004	36.50873533683817	1220.0	0.020569502457789254	47.615663021120874	-30121670260903.887	0.05214661303602285	1195152418782.4282	3552197178968.97	-546520865016.4462	7.370633113662271e+24	6.668685616840807e+24	1.403931871065772e+25	689300.0	-307.85935409221094	35.15426066504946	1220.0	21476.093893766403	4454.675667524338	618.9451726195589	6516.802444696426	10504.615781545639	404.9603804090192	420.0	6893000.0
6899100	1.5	5655.0	467315.54644881014	-316.77590477197197	37.656781204044485	1220.0	0.020489305812093676	47.805948291803844	-30243280602108.62	-0.09704902968445757	1197966371964.2231	3559950942960.053	-546722886612.3539	7.437913189043612e+24	6.74113785307471e+24	1.417905103361315e+25	689910.0	-327.94998715100616	33.93086521484403	1220.0	21495.860883951187	4458.631187438965	618.9433222856757	6522.5134217739105	10514.716274738312	404.94259471141305	419.0	6899100.0
6905200	1.5	5660.0	467539.90406249446	-334.99943305622935	44.8715227368634	1220.0	0.020082321171248866	48.79504069637448	-31042631209698.605	-0.23399962361474494	1220822402635.541	3601325757047.1865	-551085105554.8856	7.768452250048471e+24	7.047532828837489e+24	1.481598509684132e+25	690520.0	-316.1505679871764	33.632600391972204	1220.0	21514.84325480461	4462.533867359161	618.9488039974348	6528.309394598007	10523.999992847443	404.94221885769133	418.0	6905200.0
6911300	1.5	5665.0	467715.8404850928	-322.69358683110204	35.18728451965795	1220.0	0.020573507813812834	47.606198274492144	-30327445152952.664	0.2346401059358823	1211640432794.4392	3573771424751.21	-550416919837.3765	7.524110416537846e+24	6.80776446010739e+24	1.433187486152495e+25	691130.0	-319.2490200332743	37.33897822260835	1220.0	21534.083858966827	4466.4026222229	618.9589774654296	6534.075464725494	10533.605772018433	404.9349120208023	417.0	6911300.0
6917400	1.5	5670.0	467918.97523049824	-334.2414378101739	40.6269490810954	1220.0	0.020225837071803407	48.44171143324831	-30928068495621.895	-0.19412943769673827	1217576451827.411	3602289489067.2285	-552686775796.2493	7.665606009137293e+24	6.939016430189989e+24	1.4604622414756804e+25	691740.0	-324.2214346580013	34.661805717144226	1220.0	21552.987820863724	4470.296546220779	618.965648339193	6539.852688789368	10542.838585853577	404.9361947006553	416.0	6917400.0
6923500	1.5	5675.0	468123.20119192	-321.7785390434121	40.84519228435137	1220.0	0.02042894489979026	47.95015405373514	-30689162088058.566	0.09207825439630953	1218493725054.7412	3595479477855.686	-553495334791.1337	7.644343270353876e+24	6.924866387364512e+24	1.45692096841789e+25	692350.0	-301.8050450165674	38.268920965727226	1220.0	21571.86305999756	4474.164713144302	618.9758709293812	6545.558230638504	10552.140116214752	404.93754536699	415.0	6923500.0
6929600	1.5	5680.0	468319.616643836	-320.0598467904041	39.283090383213725	1220.0	0.020462821472853457	47.869116183544264	-30625873867141.46	-0.020749997628516856	1216767707505.3105	3596162202681.078	-553104183121.4165	7.596079769554882e+24	6.891831456272956e+24	1.4487911223937797e+25	692960.0	-332.41178281654004	39.04968649894462	1220.0	21590.96994280815	4478.266685962677	618.9537592051973	6551.256796836853	10561.446460008621	404.93894482907024	414.0	6929600.0
6935700	1.5	5685.0	468526.5642201891	-337.002179331585	41.38951527062404	1220.0	0.020323127701274885	48.20502467429112	-30968643938109.285	-0.10670435985580815	1223347378155.855	3615441601210.332	-555902618023.0302	7.70211576531724e+24	6.979934364732479e+24	1.4682050135719813e+25	693570.0	-322.0198889380582	40.09490589383944	1220.0	21610.048529863358	4482.229847669601	618.950855776038	6557.040359735489	10570.778322458267	404.9377290063457	413.0	6935700.0
6941800	1.5	5690.0	468713.91153250163	-323.9934783707525	37.46946246249982	1220.0	0.020484933993414046	47.81636427637513	-30777058407434.082	0.09606344487334866	1220988139096.9702	3607533669903.111	-556565911048.393	7.641911823161866e+24	6.922908355257769e+24	1.4564820175584581e+25	694180.0	-327.57235363951304	37.66351471022688	1220.0	21629.12115573883	4486.095654726028	618.9613895269422	6562.760246515274	10580.265254497528	404.9343565165835	412.0	6941800.0
6947900	1.5	5695.0	468896.4137130292	-320.6919052359314	36.50043610550351	1220.0	0.02049793032151875	47.78541317657807	-30683188567177.637	-0.02598515065600638	1220034762624.4197	3604219500631.2915	-555062843103.2657	7.650003664168093e+24	6.93638802620428e+24	1.4586391688482338e+25	694790.0	-328.40230732592033	34.53132721431114	1220.0	21647.92542076111	4489.970892906189	618.970604996763	6568.451057434082	10589.503470420837	404.937545948178	411.0	6947900.0
6954000	1.5	5700.0	469070.3768522363	-326.65692522127216	34.792627841419474	1220.0	0.020526854954171548	47.716669077294576	-30732639229126.08	-0.011833108350878873	1220819892714.176	3610613775524.513	-556729865252.9304	7.700835629319794e+24	6.977125640043377e+24	1.46779612655831e+25	695400.0	-324.2002401864956	33.0238868254441	1220.0	21667.160289764404	4493.961450815201	618.9639209066692	6574.127021551132	10599.071817398071	404.93329549228594	410.0	6954000.0
6960100	1.5	5705.0	469249.5117308251	-323.40803476576644	35.82697571777369	1220.0	0.0204545053488641	47.888984746606596	-30918638586332.74	-0.04373279102757322	1225369203077.456	3621186917574.0854	-558355872932.511	7.749232262312014e+24	7.024391591575828e+24	1.477362384065758e+25	696010.0	-317.802262574235	34.67405071621023	1220.0	21686.070406913757	4497.907398700714	618.9633874641818	6579.85696721077	10608.306041002274	404.93565232504756	409.0	6960100.0
6966200	1.5	5710.0	469431.28259749647	-319.1932926792898	36.35417333427285	1220.0	0.02045740436783163	47.88205668811318	-30927081579328.63	-0.03683915949258646	1229880389967.7375	3624925892057.388	-558531222289.6256	7.723415603602635e+24	7.005289147966824e+24	1.472870474495434e+25	696620.0	-330.5419268047307	37.21234224339035	1220.0	21704.876985788345	4501.829781770706	618.9660949161861	6585.572612285614	10617.474591732025	404.9398875318495	408.0	6966200.0
6972300	1.5	5715.0	469612.00367535313	-326.31048206618186	36.14421557132876	1220.0	0.02047662995066973	47.83616114610173	-30956417315044.285	-0.015433013561319132	1231131753260.4856	3628557630735.95	-559582469526.2428	7.832871483018598e+24	7.101537862664135e+24	1.4934409340012626e+25	697230.0	-320.8551534960185	39.31682440840754	1220.0	21723.688396692276	4505.725116491318	618.9725133902039	6591.246577978134	10626.716702222824	404.94336563125853	407.0	6972300.0
