Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/estep_loss	estep/dual0	estep/dual1	estep/estep_time	mstep/mstep_kl_mu	mstep/mstep_kl_std	mstep/mstep_loss_kl	mstep/mstep_loss_mle	mstep/mstep_loss_total	mstep/mstep_dual_mu	mstep/mstep_dual_std	mstep/entropy	mstep/mstep_time	loss/loss_q0	estep/val_q0	loss/loss_q1	estep/val_q1	estep/thres_q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
7747000	1.5	6350.0	154447.40416903186	-398.298007524151	2.9981635698463043	1220.0	-20.075207244372727	1.9881648212182716	20.0	20391.322602834083	0.0009613233079898098	0.00014039938830480455	0.0	-0.012584815020901996	-0.012584815020901996	0.0	0.0	-0.8372273545773306	4131.500156818839	6.496639995301358	-18.75110336209906	0.0017847114519815358	0.13149089876745562	0.06147540983485068	6.498424703224759	774700.0	-358.9649292303057	5.192204207688529	1220.0	41892.09802484512	4453.36062335968	695.834059282228	7063.409691095352	30375.32771039009	206.924713216761	198730.0	7747000.0
7753100	1.5	6355.0	154465.16375976184	-389.99986936174355	3.5519181459962397	1220.0	-20.183411876490855	1.9379005099906292	20.0	20407.419886091888	0.0007979649668592837	0.00015525496889241643	0.0	-0.012648617530138559	-0.012648617530138559	0.0	0.0	-0.8405807080510699	4134.772396261183	6.2718632040453715	-18.464349624758878	0.002237434154395474	0.15132624548478193	0.06147540983485068	6.27410063523738	775310.0	-359.5361105845102	5.3631238822112905	1220.0	41925.62954688072	4457.12073469162	695.7944791267964	7068.9673109054565	30399.541501283646	206.9231001122146	198729.0	7753100.0
7759200	1.5	6360.0	154480.55502213014	-390.9461870088072	3.0782524736583454	1220.0	-20.381312667346382	1.9396021282086595	20.0	20423.580971021354	0.0011639485596266442	0.00013008884299302187	0.0	-0.01225608942923365	-0.01225608942923365	0.0	0.0	-0.8285675604323866	4138.058576334894	6.149292968042567	-18.531609102155326	0.0018233688599258258	0.15776547079936423	0.06147540983485068	6.151116351905417	775920.0	-348.3106562602572	5.913699114679649	1220.0	41958.610022068024	4460.553932905197	695.8059574404801	7074.524590730667	30423.53149843216	206.92272638214058	198728.0	7759200.0
7765300	1.5	6365.0	154507.24795652097	-380.6805729914674	5.338586878167115	1220.0	-20.82713757811998	2.1857642617381963	20.0	20439.706822179578	0.000954749095867332	0.0001485355242277634	0.0	-0.011363416849101166	-0.011363416849101166	0.0	0.0	-0.7909487585063838	4141.350814643851	6.195376666549778	-18.41375562323896	0.0027736930988660263	0.18628400804810827	0.06147540983485068	6.1981503717234805	776530.0	-356.84039756535265	4.708535010747792	1220.0	41991.596735954285	4464.008718013763	695.814053289316	7080.002085447311	30447.58593249321	206.92243786858094	198727.0	7765300.0
7771400	1.5	6370.0	154520.25882264832	-394.26352098863094	2.6021732254698486	1220.0	-20.55121644129518	2.656598904093758	20.0	20455.68252734513	0.001271364245144843	0.00015103825860366687	0.0	-0.011716877974065973	-0.011716877974065973	0.0	0.0	-0.8104903132700529	4144.580044029586	6.00227186611442	-18.140416723782916	0.002868742387661649	0.1875215278297176	0.06147540983485068	6.005140606399455	777140.0	-357.24364424566477	4.404897742854811	1220.0	42024.261796951294	4467.489382266998	695.8181058782017	7085.560933589935	30471.21148109436	206.92406456528906	198726.0	7771400.0
7777500	1.5	6375.0	154538.82280214253	-389.7058598195093	3.712795898843184	1220.0	-19.91766762029926	2.3013460520838125	20.0	20471.67301180207	0.0010854201100778118	0.00021341789006179213	0.0	-0.01178521895590315	-0.01178521895590315	0.0	0.0	-0.8027495683460938	4147.812820510783	6.388651730291177	-18.00411125558322	0.002597809010986849	0.16195184775307525	0.06147540983485068	6.391249530237229	777750.0	-357.6419332650476	4.29119357032467	1220.0	42057.198004961014	4470.976268529892	695.8211838200905	7091.05966258049	30495.16207385063	206.92423022826787	198725.0	7777500.0
7783600	1.5	6380.0	154554.43469093787	-392.775598239443	3.122377759064673	1220.0	-20.001238472735267	2.4388004705554174	20.0	20487.67468894313	0.0007823720626742009	0.000131432573524777	0.0	-0.01169595648019316	-0.01169595648019316	0.0	0.0	-0.7977083550857715	4151.0279243051045	6.663735928398661	-18.08586204872757	0.003314966013269559	0.16210220539179	0.06147540983485068	6.667050887815285	778360.0	-358.52722002453555	4.022727369484907	1220.0	42089.68002986908	4474.390647649765	695.8355327412855	7096.560080528259	30518.729301691055	206.92649525858215	198724.0	7783600.0
7789700	1.5	6385.0	154562.93586508717	-398.33737163110015	1.7002348298626764	1220.0	-19.531113632389747	2.1482288171033437	20.0	20503.581979943876	0.0008581871460726271	0.00019560031684451412	0.0	-0.011890260740870347	-0.011890260740870347	0.0	0.0	-0.8103047524563601	4154.255021966874	6.41245663615524	-18.14568386234221	0.002012403678773048	0.1350758265398565	0.06147540983485068	6.414469038560745	778970.0	-361.49534442826996	4.214945136716634	1220.0	42122.6237719059	4477.851023674011	695.8427119452192	7102.039539337158	30542.73320889473	206.92647162721602	198723.0	7789700.0
7795800	1.5	6390.0	154590.81623897774	-381.1402299472922	5.576074778112396	1220.0	-20.16423655650654	2.639643223168421	20.0	20519.57442187011	0.0007020250833655329	0.0001200027510019964	0.0	-0.012101618806663593	-0.012101618806663593	0.0	0.0	-0.8187395024006475	4157.522917514555	6.993346356466175	-18.318239030681656	0.003135752659119271	0.15968355840591122	0.06147540983485068	6.996482107287544	779580.0	-361.6821039246098	4.158625618813439	1220.0	42155.320306777954	4481.278618812561	695.8549702554056	7107.579766511917	30566.461921453476	206.92762577927212	198722.0	7795800.0
7801900	1.5	6395.0	154606.76962937822	-394.9228272804204	3.190678080096193	1220.0	-20.907258240121266	3.02034083311675	20.0	20535.592278143988	0.0007659478424251512	0.00018398342654109005	0.0	-0.012277963219523508	-0.012277963219523508	0.0	0.0	-0.816638643209074	4160.785687787802	6.653214495201578	-18.423262417902688	0.0040557102992039105	0.19183874401401302	0.06147540983485068	6.65727020619346	780190.0	-359.2487761153621	4.307421175889772	1220.0	42188.31550693512	4484.760271787643	695.8588220716762	7113.062445640564	30590.492789506912	206.92743565803107	198721.0	7801900.0
7808000	1.5	6400.0	154616.78622809137	-401.7862630536765	2.003319742630198	1220.0	-19.92287134577016	2.6650381795695566	20.0	20551.565401414566	0.0009316280184960855	0.0001302503772675381	0.0	-0.012391051248891546	-0.012391051248891546	0.0	0.0	-0.8073592307137658	4164.037344101999	6.363504385997032	-18.086396228289992	0.0024682781831304127	0.15884288981801178	0.06147540983485068	6.365972649757976	780800.0	-361.4105168470926	4.043110065817373	1220.0	42220.84672188759	4488.194460868835	695.8700268516002	7118.567449569702	30614.08481144905	206.92953005231416	198720.0	7808000.0
7814100	1.5	6405.0	154628.3673507625	-397.7905411713028	2.3162245342289283	1220.0	-19.741863951135844	2.156126528294359	20.0	20567.476322539143	0.0010155631445890269	0.00010143480985043734	0.0	-0.012276825611479584	-0.012276825611479584	0.0	0.0	-0.8034551986661106	4167.243768856958	6.41133562512085	-18.377477400420144	0.0015638750408619598	0.13384242383915895	0.06147540983485068	6.412899502183568	781410.0	-359.58432529061224	3.9296339945817156	1220.0	42253.85210490227	4491.696655750275	695.8706786217525	7124.096050739288	30638.059398412704	206.9293955034412	198719.0	7814100.0
7820200	1.5	6410.0	154640.7105034506	-397.6074833642667	2.4686305376169555	1220.0	-19.843421290350737	2.300798965672975	20.0	20583.52916869765	0.0017990366530224872	0.00012650564103005614	0.0	-0.011560065602334052	-0.011560065602334052	0.0	0.0	-0.7611636885365508	4170.504621671851	6.261812323331832	-18.676756510187367	0.0012931302936030108	0.12433516373399821	0.06147540983485068	6.263105444145987	782020.0	-350.8237566320247	4.389512674205713	1220.0	42286.49672079086	4495.139751911163	695.8804781697963	7129.66764998436	30661.68931889534	206.9309129714435	198718.0	7820200.0
7826300	1.5	6415.0	154667.05667680188	-379.02845308573444	5.269234670254876	1220.0	-20.248599643394602	2.45643369467532	20.0	20599.432351363706	0.0015441421229252978	0.00015225469680564064	0.0	-0.011442635250735845	-0.011442635250735845	0.0	0.0	-0.7720218502595773	4173.710228018686	6.655134393250358	-18.444831608944266	0.002370666158690929	0.1567404169039649	0.06147540983485068	6.657505056408591	782630.0	-350.92688716446077	4.288744445528872	1220.0	42319.45097112656	4498.7889568805695	695.8583810009799	7135.189023971558	30685.47299027443	206.93186166471784	198717.0	7826300.0
7832400	1.5	6420.0	154696.89969427895	-383.00458087057393	5.968603495416941	1220.0	-21.389531635847263	2.429573923251667	20.0	20615.40689034111	0.0012472732514205013	0.00011405695905359306	0.0	-0.011537441177786035	-0.011537441177786035	0.0	0.0	-0.7868245754146675	4176.957740826292	6.274499455534046	-18.244866554072626	0.004141385228273871	0.22395653949409236	0.06147540983485068	6.278640842633167	783240.0	-355.36583370761235	3.988664607537943	1220.0	42352.22090792656	4502.243330955505	695.8664313985659	7140.803263902664	30709.17431306839	206.93275138861492	198716.0	7832400.0
7838500	1.5	6425.0	154719.2133974102	-389.03559187053645	4.462740626248889	1220.0	-21.70340666223744	2.4128414755961956	20.0	20631.325010213317	0.0008660090087553237	8.092454527733758e-05	0.0	-0.011128023131053941	-0.011128023131053941	0.0	0.0	-0.7633365444106159	4180.170272939715	5.641038506636851	-18.18146777856545	0.004209434919700516	0.24283423511708377	0.06147540983485068	5.645247944896331	783850.0	-357.1639346328235	3.7309958024942915	1220.0	42385.13978385925	4505.8764107227325	695.8468706639668	7146.302711009979	30732.96066212654	206.93380234946602	198715.0	7838500.0
7844600	1.5	6430.0	154737.74687926008	-389.77509326701744	3.7066963699752606	1220.0	-20.883707431105325	2.1063349549887604	20.0	20647.34174525542	0.0013708444617208657	0.000112100229331399	0.0	-0.011375300092698958	-0.011375300092698958	0.0	0.0	-0.7732359854412867	4183.400121505139	5.345777495083267	-17.90938025771593	0.0030200266277371768	0.21430928755979076	0.06147540983485068	5.348797530570971	784460.0	-368.5763597824189	3.2894942098375104	1220.0	42417.934300899506	4509.345654726028	695.8526225886854	7151.8998811244965	30756.68876504898	206.93463619073142	198714.0	7844600.0
7850700	1.5	6435.0	154748.02026217876	-408.1816871819175	2.0546765837370886	1220.0	-19.98531155664414	2.35850022112737	20.0	20663.240478163047	0.0010201523324988063	6.439857028394202e-05	0.0	-0.011593311228484032	-0.011593311228484032	0.0	0.0	-0.7873011279301563	4186.615417345616	5.795241513652881	-17.88232918723685	0.002527580126312746	0.17139510781061443	0.06147540983485068	5.797769093611201	785070.0	-361.25982013079647	2.350918963705516	1220.0	42450.62533593178	4512.861895799637	695.851118981245	7157.400922060013	30780.36251807213	206.93628954666326	198713.0	7850700.0
7856800	1.5	6440.0	154766.49713649668	-392.62825214151184	3.6953748635818386	1220.0	-19.650956460296122	1.9617822180028828	20.0	20679.15351428869	0.0012834668301962419	0.00011199798690704788	0.0	-0.012145990139392545	-0.012145990139392545	0.0	0.0	-0.8115138636138597	4189.821293377091	6.084366707772502	-17.987312904733113	0.00227073488912553	0.14887656203058894	0.06147540983485068	6.086637466119939	785680.0	-359.16008916638685	2.0576156949298396	1220.0	42483.3840277195	4516.288323640823	695.8634557384689	7163.03798699379	30804.057717084885	206.93708207857392	198712.0	7856800.0
7862900	1.5	6445.0	154780.6954824098	-393.8675698755502	2.839669182620298	1220.0	-19.76509544184949	2.125922013306225	20.0	20694.97611919155	0.0014726643115625575	0.0001809064434367981	0.0	-0.01176191296573485	-0.01176191296573485	0.0	0.0	-0.8029595108794386	4193.012838821327	5.980195938954581	-18.030443222796347	0.0024034507725326777	0.15272012715701191	0.06147540983485068	5.982599392631014	786290.0	-357.43732256614356	1.9498023178119126	1220.0	42515.88475894928	4519.740936756134	695.8717422103654	7168.540806770325	30827.60301542282	206.93942092637735	198711.0	7862900.0
7869000	1.5	6450.0	154795.44951630538	-399.3344078649484	2.9508067791195636	1220.0	-19.629123784674952	1.905984234614451	20.0	20711.002339260296	0.0019358594741907956	0.00016030271071940645	0.0	-0.011935426138310896	-0.011935426138310896	0.0	0.0	-0.8135560962508944	4196.235883709646	6.008959734439851	-18.039118526020967	0.0019630235383195447	0.14498103552910122	0.06147540983485068	6.010922768370051	786900.0	-358.1084537177521	1.8515086638349347	1220.0	42548.90949296951	4523.160965919495	695.8850290131422	7174.127240896225	30851.621286153793	206.93872717330743	198710.0	7869000.0
7875100	1.5	6455.0	154815.17937426915	-390.0298588270244	3.9459715927559578	1220.0	-19.893836656163952	2.754484846943718	20.0	20727.022411600883	0.0009675927900866187	9.987501419897457e-05	0.0	-0.011493363485721204	-0.011493363485721204	0.0	0.0	-0.8027457740463194	4199.456888486516	6.109617338610477	-18.077772082657084	0.0032527370840219447	0.1580543275861465	0.06147540983485068	6.112870066234325	787510.0	-348.22933025751956	2.5145125551401546	1220.0	42581.60408067703	4526.627120018005	695.8912047492594	7179.633653879166	30875.34330677986	206.94008061392927	198709.0	7875100.0
7881200	1.5	6460.0	154834.76731533927	-385.9861145997972	3.9175882140254017	1220.0	-20.31209820293989	3.13799190091305	20.0	20743.127522265728	0.0008358604584574383	8.354813154389869e-05	0.0	-0.01146147742974341	-0.01146147742974341	0.0	0.0	-0.7987223815478263	4202.72803633369	6.123959445953368	-18.25705771055377	0.004927150489949457	0.17061487617062768	0.06147540983485068	6.128886602745681	788120.0	-349.38339680839374	2.2229675953494956	1220.0	42614.56640791893	4530.040033817291	695.905549722819	7185.161123037338	30899.3652510643	206.93968785599495	198708.0	7881200.0
7887300	1.5	6465.0	154854.66175007328	-389.46704747457227	3.978886946800236	1220.0	-20.38200462528918	2.682869031781057	20.0	20759.07122231467	0.0011360537462112056	0.00012718061019559624	0.0	-0.011693493417296263	-0.011693493417296263	0.0	0.0	-0.8036955822686688	4205.9534839641865	6.131464763058991	-18.134303344664033	0.005037718311192649	0.17943819641578398	0.06147540983485068	6.136502475230418	788730.0	-348.5982710225457	2.0987252095004942	1220.0	42647.213915109634	4533.487260818481	695.9146057973937	7190.724694013596	30923.001960277557	206.94119133354238	198707.0	7887300.0
7893400	1.5	6470.0	154870.9360545736	-390.0854648034304	3.254860900065072	1220.0	-20.242897315103512	2.5321022397182045	20.0	20775.111704917414	0.001137083910433547	9.281449726034626e-05	0.0	-0.011932937589237379	-0.011932937589237379	0.0	0.0	-0.803989171395536	4209.195301482326	6.778499536484966	-18.102504078286586	0.0043987446060007205	0.17369131585125067	0.06147540983485068	6.782898291456899	789340.0	-348.43744209341105	1.7547639090808405	1220.0	42680.19821190834	4536.9370906353	695.9232488625669	7196.224654197693	30947.036467075348	206.94087940996053	198706.0	7893400.0
7899500	1.5	6475.0	154886.40461837803	-391.23096381926337	3.093712760886831	1220.0	-19.602427626437827	2.323460255294548	20.0	20791.110950736922	0.0012209059137335244	8.639661828055978e-05	0.0	-0.012054392726343793	-0.012054392726343793	0.0	0.0	-0.8189405074862184	4212.428580446718	6.402916432892693	-17.800361777133634	0.003391552749414332	0.1566942057892926	0.06147540983485068	6.406307983984715	789950.0	-347.4052177596771	1.5605722019468966	1220.0	42712.79166793823	4540.379601716995	695.9330005810717	7201.727407217026	30970.68465900421	206.94264712159142	198705.0	7899500.0
7905600	1.5	6480.0	154903.7064547433	-386.2689830264398	3.460367273055403	1220.0	-19.50391512698816	2.4064830350094155	20.0	20807.091083047806	0.0009470014022658466	0.00010226409840321205	0.0	-0.01242788723082144	-0.01242788723082144	0.0	0.0	-0.8355358266439593	4215.684530592355	6.691493926820208	-17.701353917356386	0.0030802595657181977	0.15673189147329716	0.06147540983485068	6.694574187818125	790560.0	-348.15005316385094	1.5024956978614397	1220.0	42745.80401086807	4543.859534025192	695.9370060453255	7207.219285964966	30994.725190877914	206.94234569112544	198704.0	7905600.0
7911700	1.5	6485.0	154922.29693994636	-386.18375237938756	3.718097040612597	1220.0	-19.81209955059114	2.3938184183151994	20.0	20823.147476103273	0.0016100301257106582	0.0002269544745566417	0.0	-0.012567725955493384	-0.012567725955493384	0.0	0.0	-0.8505670919281534	4218.926403647174	7.099597653551181	-17.90593461990356	0.0029207029282573432	0.16178284883499128	0.06147540983485068	7.102518367669619	791170.0	-354.45312628744966	1.202252749197166	1220.0	42778.40646982193	4547.285866975784	695.9492085120878	7212.701652765274	31018.41895008087	206.94397326692555	198703.0	7911700.0
7917800	1.5	6490.0	154933.3038219564	-392.6730846793081	2.2013764020027344	1220.0	-18.978710573227676	2.267326577178769	20.0	20839.146310369702	0.0029569672725972586	0.00044174559689203255	0.0	-0.012672198422970718	-0.012672198422970718	0.0	0.0	-0.8561813251039045	4222.169978878528	6.707987535781549	-17.486220553663898	0.002405578998913683	0.14088169910380097	0.06147540983485068	6.710393132244954	791780.0	-359.6596362691212	1.376343941085196	1220.0	42811.46730589867	4550.758095026016	695.9543737254824	7218.206847906113	31042.502362966537	206.94336731609715	198702.0	7917800.0
7923900	1.5	6495.0	154940.7470310797	-398.3629198772644	1.4886418246613538	1220.0	-18.774134107495925	2.1077040134883305	20.0	20855.30240610936	0.0007081816741551625	0.0001251123960084115	0.0	-0.013259464994714157	-0.013259464994714157	0.0	0.0	-0.8922681481134703	4225.424838209935	7.66183655897125	-17.985261646645977	0.0014298829880541148	0.1052172571176388	0.06147540983485068	7.663266433457861	792390.0	-362.6654122317474	1.5556631679024637	1220.0	42844.290220975876	4554.163249015808	695.969781207331	7223.758082866669	31066.3688890934	206.9436856608673	198701.0	7923900.0
7930000	1.5	6500.0	154952.35756162068	-392.1547656841728	2.322106108197102	1220.0	-18.847790625837998	2.1651623737616608	20.0	20871.34161670442	0.0012819027545700641	0.00010241554443129012	0.0	-0.01330308571503666	-0.01330308571503666	0.0	0.0	-0.889914678745582	4228.693330622896	6.6741669900104625	-18.322579279102268	0.0015677359514320137	0.09242941944203413	0.06147540983485068	6.675734718217218	793000.0	-359.00615174077274	1.8311645172440632	1220.0	42877.341077804565	4557.668344736099	695.9699039232454	7229.269939899445	31090.40279316902	206.94331225738006	198700.0	7930000.0
7936100	1.5	6505.0	154961.7620373577	-392.74918150683226	1.880895147404561	1220.0	-18.93052674590567	2.1772482631636425	20.0	20887.345242070744	0.001748445840032634	0.00013142223126392377	0.0	-0.012944478656692042	-0.012944478656692042	0.0	0.0	-0.8619374760838807	4231.97290333803	6.867064747116602	-18.287564745105687	0.0020423718782515846	0.09817360750720139	0.06147540983485068	6.8691071226948655	793610.0	-362.77218280810166	2.1376249651024373	1220.0	42909.98280000687	4561.089393854141	695.9828509998976	7234.776338815689	31114.117067337036	206.94469370859932	198699.0	7936100.0
7942200	1.5	6510.0	154972.52908318135	-397.82729361872487	2.15340916472958	1220.0	-18.845425394714855	1.8998118427933237	20.0	20903.221458292366	0.0021426719610868426	0.00010301668910676097	0.0	-0.012386495961624461	-0.012386495961624461	0.0	0.0	-0.8273298156066016	4235.171279187287	7.4699500019433085	-18.1311523734546	0.0018279192111355647	0.10114537977048614	0.06147540983485068	7.471777927777812	794220.0	-369.9420073409326	3.060985398873531	1220.0	42942.793359041214	4564.570032835007	695.9866925356107	7240.315681695938	31137.90764451027	206.94548396607885	198698.0	7942200.0
7948300	1.5	6515.0	154988.36627576355	-398.73469818791244	3.1674385164376893	1220.0	-19.38193837775561	2.415940964417378	20.0	20919.24115602815	0.0015671417406397784	7.891841614466219e-05	0.0	-0.01179138085285781	-0.01179138085285781	0.0	0.0	-0.7912400798475154	4238.402967585109	7.484674297981572	-18.332315271408852	0.0023797004068552784	0.11955596840039633	0.06147540983485068	7.487053995054284	794830.0	-366.58272050265083	2.8369768779495237	1220.0	42975.45886468887	4568.033170938492	695.9931946699976	7245.88299870491	31161.54269504547	206.94696029297634	198697.0	7948300.0
7954400	1.5	6520.0	154996.40032820462	-402.83997599796555	1.606810488213774	1220.0	-19.44104319713153	2.3205042442337396	20.0	20935.12836588212	0.0017127198915197195	9.495381277329367e-05	0.0	-0.01179315524679594	-0.01179315524679594	0.0	0.0	-0.7763015445138588	4241.5940894806945	7.775813765164285	-18.39127368614322	0.0022686208290101377	0.11866046040028821	0.06147540983485068	7.778082371539756	795440.0	-349.4537840041335	2.7642973798606167	1220.0	43008.32065606117	4571.591599941254	695.9851794374822	7251.369794845581	31185.359261274338	206.94789060708317	198696.0	7954400.0
7960500	1.5	6525.0	155015.4605585973	-395.13259024360326	3.812046078536467	1220.0	-19.481173355852984	2.199002107049598	20.0	20951.107541373523	0.0009195821744067312	0.00011529113188935598	0.0	-0.011122579107511415	-0.011122579107511415	0.0	0.0	-0.759169782918008	4244.819406339771	6.860031313974347	-18.2275793919798	0.0027499765968789936	0.12942127017456992	0.06147540983485068	6.862781294838327	796050.0	-353.64448123798104	2.100112286085772	1220.0	43041.08278083801	4575.05818605423	695.9911482013787	7256.9227039813995	31209.101890802383	206.94886159562978	198695.0	7960500.0
7966600	1.5	6530.0	155034.92431844684	-389.41842142649523	3.8927519699074424	1220.0	-20.136768778816617	2.30862239638313	20.0	20967.08040064437	0.0009631328620358905	9.906203390602935e-05	0.0	-0.01076039670748047	-0.01076039670748047	0.0	0.0	-0.7544135644909781	4248.049748661481	6.782198149454408	-18.27717554373821	0.0034863848686714446	0.15978044563385307	0.06147540983485068	6.785684539157838	796660.0	-352.6284063236921	1.7632582126016236	1220.0	43073.921100854874	4578.619532108307	695.982703444384	7262.43211889267	31232.869449853897	206.94993090969564	198694.0	7966600.0
7972700	1.5	6535.0	155050.35392975275	-392.3516692344796	3.085922261183181	1220.0	-19.917413447333146	2.378484467600214	20.0	20983.080299228117	0.0008303656529711053	8.757219604048572e-05	0.0	-0.011100598581165804	-0.011100598581165804	0.0	0.0	-0.758308712844966	4251.282892228347	7.270623645626131	-17.986014580335798	0.0032585750770999394	0.16322983108827346	0.06147540983485068	7.273882211915781	797270.0	-350.6140650004943	1.6524205630717788	1220.0	43106.66435813904	4582.030729055405	695.9970782774378	7267.987969875336	31256.645659208298	206.95070267926238	198693.0	7972700.0
7978800	1.5	6540.0	155069.25914051392	-382.32966864701336	3.7810421522350817	1220.0	-19.888120591835893	2.1301839502131337	20.0	20999.007428931443	0.0021674188647548493	0.0001302544142073783	0.0	-0.011445354857886609	-0.011445354857886609	0.0	0.0	-0.7747611818743539	4254.48517621345	6.9346733717156255	-18.03589904972767	0.0030003742166970406	0.1584289584492075	0.06147540983485068	6.937673738452247	797880.0	-355.97871055243235	1.4823843258128353	1220.0	43139.546464920044	4585.722268104553	695.9688819792333	7273.467871904373	31280.356324911118	206.95223278678128	198692.0	7978800.0
7984900	1.5	6545.0	155077.65685441144	-393.88439093998124	1.679542779502087	1220.0	-19.46672161289902	1.8912095235996558	20.0	21015.025726331634	0.0017010864114723279	0.00010529163629427307	0.0	-0.011408491809585244	-0.011408491809585244	0.0	0.0	-0.7578696729584792	4257.705836012329	6.874294879788257	-17.985527523228356	0.0023634187770305098	0.1391638177950852	0.06147540983485068	6.8766582965850835	798490.0	-360.5455037259762	1.8383661117161343	1220.0	43172.41976904869	4589.157516241074	695.9795972782682	7279.108105897903	31304.154146909714	206.95243309601062	198691.0	7984900.0
7991000	1.5	6550.0	155084.95094374273	-403.940571866005	1.4588178662566704	1220.0	-18.982405318588505	1.8865772303987731	20.0	21030.94561661542	0.001768426119421941	0.0001457895709537581	0.0	-0.01153817533145154	-0.01153817533145154	0.0	0.0	-0.7776582880342586	4260.891254587637	7.217885446646173	-18.168707267573605	0.0013089756860653488	0.10586696956001343	0.06147540983485068	7.2191944222958355	799100.0	-356.84859689574597	1.886667426212199	1220.0	43204.96916890144	4592.582503318787	695.9918515759165	7284.612617731094	31327.774047851562	206.95431414818026	198690.0	7991000.0
7997100	1.5	6555.0	155094.19830585775	-406.1229073974112	1.8494724230019794	1220.0	-18.8750925626911	1.9286217200951503	20.0	21046.92200937975	0.0020322690976470616	0.00019806770294843626	0.0	-0.011448066995753976	-0.011448066995753976	0.0	0.0	-0.7756805319277962	4264.088644815269	6.774147905287195	-18.282903233512503	0.0013034820736273287	0.0952605221237316	0.06147540983485068	6.775451381431251	799710.0	-353.7644648961479	2.0577877307365666	1220.0	43237.964592695236	4596.059280157089	695.9962448288236	7290.311546802521	31351.593765735626	206.95408094706912	198689.0	7997100.0
8003200	1.5	6560.0	155102.97465526446	-389.3254008037064	1.7552698813435925	1220.0	-18.524930214491032	1.869918511930059	20.0	21062.796888748926	0.0013879574082656314	0.00019853544807000488	0.0	-0.012078777973093554	-0.012078777973093554	0.0	0.0	-0.807448072499428	4267.290161154702	7.416939197016539	-18.146786205104142	0.001269654572996709	0.08458453487055223	0.06147540983485068	7.41820885236146	800320.0	-349.466380422299	2.28226817508589	1220.0	43270.50086975098	4599.534385919571	696.0008843068966	7295.814752578735	31375.15173125267	206.95629635598047	198688.0	8003200.0
8009300	1.5	6565.0	155112.82955153583	-395.62959624692314	1.97097925427423	1220.0	-18.543121128394944	2.168227501970818	20.0	21078.790996561675	0.0006485452771484544	0.00013813931651443964	0.0	-0.011998470709229752	-0.011998470709229752	0.0	0.0	-0.7982373518533388	4270.504251912384	7.56663984881072	-18.148368557163906	0.0014006600855013785	0.08551754068400039	0.06147540983485068	7.568040507054723	800930.0	-345.15818800877764	3.436744291825631	1220.0	43303.40607190132	4602.97153878212	696.0112555568089	7301.3444175720215	31399.09011554718	206.9563325741413	198687.0	8009300.0
8015400	1.5	6570.0	155127.71277072758	-384.76963904535137	2.9766438383514604	1220.0	-19.08347840230974	2.428985967597022	20.0	21094.78869284059	0.0007181189220452818	0.00010940966532245041	0.0	-0.01186056907200942	-0.01186056907200942	0.0	0.0	-0.8045647923147582	4273.717629221232	7.136681846614746	-18.250708640989703	0.0025171369373594155	0.10831061601638789	0.06147540983485068	7.1391989863309675	801540.0	-343.3255364110707	3.2259035149883144	1220.0	43336.004065036774	4606.432557821274	696.0180052036695	7306.852120399475	31422.719386816025	206.95813787939	198686.0	8015400.0
8021500	1.5	6575.0	155138.3557065224	-386.28244656491063	2.1285871589625835	1220.0	-18.986318961909568	2.377650803229847	20.0	21110.761379017607	0.0007266193112493478	0.00019591943795991252	0.0	-0.01206056086125128	-0.01206056086125128	0.0	0.0	-0.8134749058572972	4276.962412775931	7.021139873442106	-18.03833706027171	0.0024539896702588555	0.11366731354691945	0.06147540983485068	7.023593855295021	802150.0	-342.72049137253623	2.912925671609194	1220.0	43368.885757923126	4609.861569643021	696.0295773585384	7312.315778493881	31446.708409786224	206.95825470305644	198685.0	8021500.0
8027600	1.5	6580.0	155148.6920612529	-389.92099831059693	2.067270946103194	1220.0	-18.8035988354292	2.311125616753686	20.0	21126.779020502116	0.0005788781572697248	9.721169232955721e-05	0.0	-0.011903378097569466	-0.011903378097569466	0.0	0.0	-0.8022212851731504	4280.205371286048	7.387345661980208	-18.025730061140212	0.0016335868678383962	0.10489882003577017	0.06147540983485068	7.3889792456001535	802760.0	-337.24179152577176	4.058863869766507	1220.0	43401.54174089432	4613.27759885788	696.0430910975236	7317.82533454895	31470.438807487488	206.95950637554208	198684.0	8027600.0
8033700	1.5	6585.0	155172.6393489241	-380.46594363604083	4.789457534241252	1220.0	-19.6008955095635	2.6334012262156756	20.0	21142.78198038517	0.000738696546757071	9.717791051161103e-05	0.0	-0.012059470308089598	-0.012059470308089598	0.0	0.0	-0.8271222605079893	4283.419639964967	6.9438638906009835	-18.02957893746797	0.003135270026577329	0.14571891030082934	0.06147540983485068	6.946999165953183	803370.0	-342.49227669204225	2.8538315869903763	1220.0	43434.49456501007	4616.725255727768	696.0518163850397	7323.335748672485	31494.433560609818	206.95934215052745	198683.0	8033700.0
