Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/nu_loss	loss/nu_value	loss/actor_loss	loss/kl	loss/entropy	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
31085600	1.5	25480.0	8283790.963395426	-2.3395126536616564	332.97942672421567	1220.0	-331.47942672421567	2.0	-0.13738056470422033	2.7823328626877126	-4.240742257300842	0.016606807530401873	0.6718348822695144	0.688441684271427	145512.0	-4.204762814446326	332.81320006123747	1220.0	34555.738459825516	4535.1172959804535	685.4420287552796	26464.509176015854	3556.1119878292084	1035.4749100740637	276.0	31085600.0
31110000	1.5	25500.0	8290447.224447278	-4.210286880194742	332.8130525926023	1220.0	-331.3130525926023	2.0	-0.1392454282539164	0.5651431230907428	-4.240779825981627	0.027744351628612957	0.6721942881320387	0.6999386409495739	145559.0	-3.7712628970298314	332.8742006738647	1220.0	34580.86957907677	4538.576752901077	685.4571750960113	26484.778262853622	3557.5145633220673	1035.5401360342917	275.0	31110000.0
31134400	1.5	25520.0	8297104.693073174	-3.7752094399754816	332.8734312947941	1220.0	-331.3734312947941	2.0	-0.05351528746293899	1.2220984241687396	-4.2405717017802775	0.02657605406451732	0.6727981091813838	0.6993741634044244	145606.0	-4.551004847446457	332.7795248446302	1220.0	34606.2403960228	4542.052823066711	685.4697911456393	26505.355214595795	3558.8323583602905	1035.59758348523	274.0	31134400.0
31158800	1.5	25540.0	8303760.287232507	-4.54560136631501	332.7797079666735	1220.0	-331.2797079666735	2.0	-0.054526190768848064	0.5823460959834346	-4.24472885943474	0.031038796648066084	0.673442635130375	0.7044814349489011	145653.0	-4.0589124097156155	332.83066122053134	1220.0	34631.276314258575	4545.499237775803	685.486860080227	26525.659734725952	3560.1173417568207	1035.6654548356664	273.0	31158800.0
31183200	1.5	25560.0	8310416.9101090925	-4.054947884707035	332.8311438292866	1220.0	-331.3311438292866	2.0	0.01730427738437627	0.5695003016079043	-4.246385970014206	0.030871903840848744	0.692628213699828	0.7235001198788906	145700.0	-4.981403980985792	332.74158580742824	1220.0	34656.27780199051	4548.945062875748	685.5039920021948	26545.95510649681	3561.3776326179504	1035.7343930200598	272.0	31183200.0
31207600	1.5	25580.0	8317071.737103972	-4.98057513606882	332.74134974394383	1220.0	-331.24134974394383	2.0	-0.03962552962586918	1.441377298936169	-4.249380933477523	0.03474148846370107	0.6960575732778996	0.7307990605526784	145747.0	-5.913602198667694	332.6548883520874	1220.0	34681.897068977356	4552.422070741653	685.5164023689887	26566.808210372925	3562.6667878627777	1035.7830663105624	271.0	31207600.0
31232000	1.5	25600.0	8323724.836332508	-5.90967371301966	332.6549614268323	1220.0	-331.1549614268323	2.0	-0.05601150176903985	1.0032556677990134	-4.250679178440825	0.04403391357590543	0.6942124043373351	0.738246319775886	145794.0	-6.650916959464017	332.5815726232901	1220.0	34706.894752025604	4555.909535646439	685.5272203197618	26587.09045934677	3563.8947570323944	1035.8533817672262	270.0	31232000.0
31256400	1.5	25620.0	8330376.473022958	-6.6484227914795735	332.5818345224757	1220.0	-331.0818345224757	2.0	-0.028783734313192522	0.7488795239082042	-4.251441458438305	0.053026464866830936	0.7006242262556198	0.7536506925491578	145841.0	-5.815310181686395	332.6662564978276	1220.0	34732.24773788452	4559.413334608078	685.5355657875832	26607.64344549179	3565.1909577846527	1035.911959156409	269.0	31256400.0
31280800	1.5	25640.0	8337029.813660391	-5.807810520399212	332.6670318716018	1220.0	-331.1670318716018	2.0	0.022778597779254957	0.4814477837471132	-4.252538417248016	0.0505462977638904	0.6780132993738703	0.7285595948391772	145888.0	-6.38218237439117	332.6071902271922	1220.0	34757.428440093994	4562.888848543167	685.548148077008	26628.103938102722	3566.435653448105	1035.9753923438905	268.0	31280800.0
31305200	1.5	25660.0	8343681.966347292	-6.381072577365635	332.6076343450724	1220.0	-331.1076343450724	2.0	-0.026408478934714135	1.3253212835877501	-4.253233848734106	0.052231470400348624	0.6837063685376592	0.7359378401269302	145935.0	-5.021615989877947	332.7378584357526	1220.0	34782.385732889175	4566.334093570709	685.5652555969784	26648.389750003815	3567.6618893146515	1036.0453567422517	267.0	31305200.0
31329600	1.5	25680.0	8350336.742773271	-5.013389094503611	332.738821298968	1220.0	-331.238821298968	2.0	0.05848097008593538	1.0037727585419063	-4.250220714731419	0.04577916983435762	0.6753616396417008	0.7211408133202413	145982.0	-4.111970072679483	332.82364466554884	1220.0	34807.611385822296	4569.832021474838	685.5744336503836	26668.89295721054	3568.886407136917	1036.107831282739	266.0	31329600.0
31354000	1.5	25700.0	8356993.223742476	-4.112491858639535	332.82404846021916	1220.0	-331.32404846021916	2.0	0.06985164585305337	0.35971480130435934	-4.249453290979914	0.03633758433638735	0.6652553068830612	0.7015928892379111	146029.0	-3.7862162831246664	332.87109205544874	1220.0	34832.55859899521	4573.278306722641	685.5913394535853	26689.18517923355	3570.0951130390167	1036.1779823298373	265.0	31354000.0
31378400	1.5	25720.0	8363650.656504893	-3.7844321120455775	332.8716381208534	1220.0	-331.3716381208534	2.0	0.047151155532040495	1.2736779472077302	-4.250443032447326	0.029359119686674567	0.6746867489307485	0.7040458683003771	146076.0	-4.347323493518728	332.7980184402625	1220.0	34857.613739967346	4576.782936573029	685.5994796968741	26709.501115083694	3571.329688310623	1036.2463369559414	264.0	31378400.0
31402800	1.5	25740.0	8370306.61332175	-4.351420710516969	332.79784084288247	1220.0	-331.29784084288247	2.0	-0.02228208461855637	0.39510781714256776	-4.251744676143565	0.02865295017019231	0.6693877768009268	0.6980407238006592	146123.0	-3.843079014122311	332.86041103549536	1220.0	34882.92936706543	4580.246768474579	685.6137144431302	26730.06346297264	3572.61913561821	1036.3042908108837	263.0	31402800.0
31427200	1.5	25760.0	8376963.810057148	-3.8481470585725956	332.8598367698934	1220.0	-331.3598367698934	2.0	0.00311704731714773	0.3552888696815106	-4.252898206102087	0.02677388255424956	0.670959103614726	0.6977329843855921	146170.0	-3.579943196100943	332.9057231397603	1220.0	34907.812472105026	4583.706426382065	685.6285520188866	26750.267213106155	3573.838832616806	1036.3768004442995	262.0	31427200.0
31451600	1.5	25780.0	8383621.9278516825	-3.548991250463417	332.9058897267177	1220.0	-331.4058897267177	2.0	0.013115708121752487	0.20566096978182805	-4.253697659106965	0.024493203676761468	0.6785798123542299	0.7030730196770201	146217.0	-3.7907680104195887	332.8700785047528	1220.0	34932.7576918602	4587.180905580521	685.641151883451	26770.49371433258	3575.083071947098	1036.4475923957523	261.0	31451600.0
31476000	1.5	25800.0	8390279.322966741	-3.793243988642214	332.8697557528977	1220.0	-331.3697557528977	2.0	-0.006531416131381658	0.5700472211267085	-4.249477802438939	0.024114464409649372	0.6709746344292415	0.6950890967186462	146264.0	-3.2506862580852283	332.93191086718565	1220.0	34958.23740005493	4590.6535477638245	685.6540070494412	26791.23617529869	3576.3476769924164	1036.499978170811	260.0	31476000.0
31500400	1.5	25820.0	8396937.93931379	-3.2668801628436848	332.93081735245016	1220.0	-331.43081735245016	2.0	0.04541291570925016	0.4370299853543018	-4.247663315306318	0.022506894642843844	0.6870212313976695	0.709528127249251	146311.0	-2.4347063082436797	332.97668408480814	1220.0	34983.30323410034	4594.103576898575	685.6702177634738	26811.579591035843	3577.620066165924	1036.5656336900238	259.0	31500400.0
31524800	1.5	25840.0	8403597.467579758	-2.4219883430945393	332.9764132983695	1220.0	-331.4764132983695	2.0	0.09316181274566879	1.2200524597973663	-4.245954888932248	0.018593846146572144	0.6813193210896025	0.699913168207128	146358.0	0.0	333.04063900525364	1220.0	35008.56481003761	4597.718838214874	685.6617620454565	26831.908334970474	3578.9376368522644	1036.630155872987	258.0	31524800.0
31549200	1.5	25860.0	8410258.120118646	-0.3531241257033758	333.03262694442395	1220.0	-331.53262694442395	2.0	0.11758149713475968	1.9804157451627418	-4.242807966597536	0.015821441710787885	0.6668185800948041	0.6826400217857767	146405.0	-2.5391471752476775	332.9724581009533	1220.0	35033.653737068176	4601.178312301636	685.6765345444355	26852.28827881813	3580.18714594841	1036.6951606678913	257.0	31549200.0
31573600	1.5	25880.0	8416917.573182095	-2.5256209367413964	332.97265317241806	1220.0	-331.47265317241806	2.0	-0.11301931512958194	0.2570621672611526	-4.243739148403737	0.01462466998937282	0.6712055447253773	0.6858302145562274	146452.0	-2.17582045504	332.98680181019455	1220.0	35058.63855314255	4604.61819434166	685.694202372716	26872.530061483383	3581.490297317505	1036.762950441634	256.0	31573600.0
31598000	1.5	25900.0	8423577.36043792	-1.9899233188032688	332.9893627912473	1220.0	-331.4893627912473	2.0	-0.03170553073683317	0.2768525410780406	-4.24383503325442	0.011641229463225985	0.6776592934385259	0.6893005244275355	146499.0	0.0	333.04063900525364	1220.0	35084.02741408348	4608.1190593242645	685.7027692473192	26893.064896583557	3582.843458175659	1036.818972946726	255.0	31598000.0
31622400	1.5	25920.0	8430237.947283095	-0.45742130529706904	333.02934225870365	1220.0	-331.52934225870365	2.0	0.1312255498338887	0.7102186963398088	-4.2421465934591085	0.010153969214793215	0.6608169655850592	0.67097093386853	146546.0	0.0	333.04063900525364	1220.0	35109.194125175476	4611.567479133606	685.7191213851875	26913.42058825493	3584.2060577869415	1036.8806847500741	254.0	31622400.0
31646800	1.5	25940.0	8436898.748536767	-0.036027407261070454	333.0400626836808	1220.0	-331.5400626836808	2.0	0.13415522702989421	1.6957978196442125	-4.237920619071799	0.007931028829610096	0.6665871663296475	0.6745181971407951	146593.0	-2.134030024645549	332.9884024470886	1220.0	35134.240633010864	4615.034546136856	685.732678349956	26933.647510290146	3585.5585765838623	1036.9470264041684	253.0	31646800.0
31671200	1.5	25960.0	8443558.627516922	-1.8913095113503489	332.99394900774814	1220.0	-331.49394900774814	2.0	-0.12397824395249817	0.6010879866303281	-4.236067853075393	0.0113307327388766	0.6769245444460118	0.6882552770858114	146640.0	0.0	333.04063900525364	1220.0	35159.74522805214	4618.566346168518	685.7366036600054	26954.21505832672	3586.9638235569	1036.9999181264966	252.0	31671200.0
31695600	1.5	25980.0	8450219.318691405	-0.26378720940344197	333.03455872417953	1220.0	-331.53455872417953	2.0	0.13972051921201517	2.278336612111393	-4.2370721735852825	0.007265558704099757	0.6751697374151108	0.6824352931469047	146687.0	-1.6524530542080678	332.9997436150844	1220.0	35184.768906116486	4622.0078711509705	685.7539165572034	26974.462540388107	3588.298494577408	1037.065989022996	251.0	31695600.0
31720000	1.5	26000.0	8456879.576990942	-1.10701024938275	333.0129149768425	1220.0	-331.5129149768425	2.0	-0.08281086619071505	0.40743015406088545	-4.2380029089907385	0.007174357405289056	0.6637960894310732	0.6709704475199924	146734.0	0.0	333.04063900525364	1220.0	35209.92080903053	4625.569452285767	685.7534045743336	26994.680186510086	3589.67117023468	1037.1316896673302	250.0	31720000.0
31744400	1.5	26020.0	8463540.31229184	-0.15471753017729556	333.0367650449558	1220.0	-331.5367650449558	2.0	0.11136972848722272	0.23402361031819846	-4.234829517121013	0.006051213559793664	0.6694967258483804	0.6755479390316822	146781.0	0.0	333.04063900525364	1220.0	35235.28826904297	4629.071555376053	685.7617044854943	27015.17928671837	3591.0374269485474	1037.1879771022088	249.0	31744400.0
31768800	1.5	26040.0	8470201.125071945	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.11431750595728134	1.9618884661145748	-4.234821542780451	0.005134253306908808	0.6727933572961928	0.6779276088197178	146828.0	0.0	333.04063900525364	1220.0	35260.34250283241	4632.5609395504	685.7718746616905	27035.364538669586	3592.4170246124268	1037.254361187096	248.0	31768800.0
31793200	1.5	26060.0	8476861.93785205	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.10179483613118215	1.0528370300289294	-4.235091371739164	0.004588024215178285	0.6761656498655361	0.680753675547052	146875.0	0.0	333.04063900525364	1220.0	35286.393444776535	4636.091534614563	685.7759335125646	27056.37991952896	3593.921990633011	1037.288314261567	247.0	31793200.0
31817600	1.5	26080.0	8483522.750632154	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.09030911480968305	0.7120307057138175	-4.2376379560916995	0.004253049787292454	0.6823877381517532	0.6866407857296314	146922.0	0.0	333.04063900525364	1220.0	35311.65846610069	4639.553422689438	685.7901418787005	27076.73378276825	3595.3712606430054	1037.3464734476975	246.0	31817600.0
31842000	1.5	26100.0	8490183.563412258	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.08686775565543708	2.0370882969644373	-4.240642344697994	0.003994232504331367	0.6673886668174825	0.6713829027845507	146969.0	0.0	333.04063900525364	1220.0	35336.86246705055	4643.062518596649	685.7973562161757	27096.961235046387	3596.8387134075165	1037.4082079597295	245.0	31842000.0
