Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
31573600	1.5	25880.0	1067552.3748940774	-347.7053836423346	5.476897606362106	1220.0	0.03715102980846509	25.917154252670105	-0.2173400531582376	0.050496265079152405	-0.006198418846073987	0.053157344116195236	1.9792295859215108	0.008977507914792984	1.9882070866036925	0.4908533519569863	0.0597131278445112	153925.0	-358.3244884321379	5.757256906560895	1220.0	41797.1939470768	5908.733238697052	534.354805412782	34414.490881443024	1473.9698269367218	879.7702486199903	256.0	31573600.0
31598000	1.5	25900.0	1067629.9917987275	-352.52816988171355	3.8808452325029266	1220.0	0.037259848090531095	25.838542056593397	0.46252521428656074	0.08337375605379806	0.020340112290589907	0.2256459706200366	2.2918777973093873	0.007035470374443746	2.2989132632600495	0.5950684284276146	0.05990699512210297	154019.0	-359.2536622917433	5.596773796236218	1220.0	41822.495571136475	5912.280840873718	534.4468716971577	34435.51709342003	1474.6976368427277	879.9167656708912	255.0	31598000.0
31622400	1.5	25920.0	1067689.435416602	-357.85463180688254	2.972180893728179	1220.0	0.037322004460679355	25.793844930101525	-0.0530330570454293	0.025892151815235506	-0.0010129531180825403	0.025624607361073727	2.3225993450651785	0.003934027755084774	2.326533372520555	0.5806203924172312	0.06202756502526873	154160.0	-361.89321272315414	4.285077539692212	1220.0	41848.264290094376	5915.962194919586	534.5267423641782	34456.55045437813	1475.7516407966614	880.0549409898914	254.0	31622400.0
31646800	1.5	25940.0	1067738.7525252565	-360.1893100330268	2.4658554327191564	1220.0	0.03735662771235967	25.76901158476743	-0.0018456458966148589	0.015347205519805018	0.0005043727646086182	0.015617015789525505	2.5498922701845785	0.00309027389293794	2.552982545279443	0.6387500097142889	0.060443255495517816	154348.0	-367.48146196405634	2.6602214482423894	1220.0	41874.47472500801	5919.491890907288	534.6202103699386	34477.8539185524	1477.1289155483246	880.1784204993495	253.0	31646800.0
31671200	1.5	25960.0	1067779.492836178	-360.98144350696725	2.037015546081908	1220.0	0.037386199076289955	25.74783809820861	0.036241755285795714	0.05188189024115574	0.003294607713427335	0.10513252427645442	2.7922971058399106	0.002811134354449174	2.7951082282877993	0.7020716635470696	0.06146308973907156	154442.0	-368.28123195849344	2.3918163034227646	1220.0	41899.8463871479	5923.023431062698	534.7134004890744	34498.943751335144	1477.879204750061	880.3223130252267	252.0	31671200.0
31695600	1.5	25980.0	1067822.596570727	-360.40889196565416	2.155186727450802	1220.0	0.037360982536396935	25.76589136877767	-0.16545915080511828	0.021802162157094233	-0.005367166153335525	0.03447824325462052	3.0183250726537505	0.00224767288594368	3.0205727498582062	0.7497760219142792	0.060474716602487766	154536.0	-379.967056293803	1.293603033774139	1220.0	41925.59944701195	5926.712137937546	534.7922973534168	34520.18367123604	1478.7036378383636	880.4605466794621	251.0	31695600.0
31720000	1.5	26000.0	1067850.766069548	-368.76706316470256	1.4084749410474702	1220.0	0.037429782338264155	25.71669289879114	0.013126988221514726	0.003912527232425923	0.0006377853672471314	0.005392786586023075	3.5489165973156056	0.0027564958851298994	3.551673092106555	0.8885560588950807	0.056082511776463805	154724.0	-378.4848560245594	1.2872176605816166	1220.0	41951.610881090164	5930.250421047211	534.8846633427435	34541.293978214264	1480.0664818286896	880.5886172785096	250.0	31720000.0
31744400	1.5	26020.0	1067878.4985161657	-367.09484960411	1.3866223308840346	1220.0	0.037431392590838934	25.71554357944841	-0.13637972718223612	0.040198115716153324	-0.003600211710435631	0.0985317817725677	3.257785183318118	0.0023379337855000447	3.2601231159047876	0.8114305677566123	0.053588499493421385	154771.0	-403.2328401667188	2.810729721497483	1220.0	41976.66612696648	5933.837895870209	534.9724842010471	34562.315739154816	1480.512491941452	880.7410949125307	249.0	31744400.0
31768800	1.5	26040.0	1067935.3577760654	-383.23202120131793	2.842962994980522	1220.0	0.037126875604802184	25.934666160560376	-0.08317675235423634	0.02875788014956771	-0.0020204029386469537	0.06218710991534147	5.10049059543204	0.004771581509130751	5.105262175519416	1.2742951353813732	0.054910692683559796	154865.0	-382.10134101470675	1.3251973636723378	1220.0	42002.44665694237	5937.342971801758	535.0676245397927	34583.83588910103	1481.2677960395813	880.8736632882396	248.0	31768800.0
31793200	1.5	26060.0	1067963.8975999705	-369.44222236536245	1.4269911952594494	1220.0	0.037427675228567873	25.718196999762302	-0.13706714668350808	0.03285797049558939	-0.0039003071966809263	0.0568598900250397	3.8497872200418017	0.002419477949127	3.8522066968552604	0.9591513624850743	0.05835179187991518	154959.0	-404.5449714947808	2.952812537255476	1220.0	42027.86511707306	5940.925202846527	535.1557024277405	34604.91126418114	1482.028650045395	881.016790993303	247.0	31793200.0
31817600	1.5	26080.0	1068024.584733901	-385.42124204475726	3.034356696530495	1220.0	0.03709189319498964	25.960069003301225	-0.25741396416374973	0.021500816935316677	-0.008750464995636073	0.061186556848003816	5.83224022642095	0.004856767174985973	5.837097005641208	1.450523781015518	0.057850218913022514	155006.0	-380.61008465118323	1.2915291316572606	1220.0	42052.84011101723	5944.487718105316	535.2454493781208	34625.8896651268	1482.4627277851105	881.1700864602676	246.0	31817600.0
31842000	1.5	26100.0	1068052.4334362037	-367.2977816207365	1.3924351151376808	1220.0	0.03742909629670615	25.71718259166205	-0.04942532383064007	0.020407524009413546	-0.0010861101495531905	0.019389622040994543	4.340230576535491	0.0021943568519534585	4.342424925337447	1.084520117399541	0.057342976965802775	155100.0	-389.0148160373007	1.855176532564323	1220.0	42078.70716524124	5948.061125993729	535.3341084685009	34647.417231321335	1483.228807926178	881.3017061862414	245.0	31842000.0
31866400	1.5	26120.0	1068092.0787233855	-375.4674144270408	1.9822643590910487	1220.0	0.037305222749120834	25.805898110434597	-0.056453037848497964	0.00562872263408474	-0.0018960122812099701	0.018464953954420743	4.62089312837479	0.003706909189783433	4.624600027469877	1.1542539951649111	0.0552884949014542	155194.0	-378.0131502863541	1.239565773444647	1220.0	42104.11944794655	5951.662169218063	535.4201749691489	34668.459129333496	1483.998149394989	881.4449251489655	244.0	31866400.0
31890800	1.5	26140.0	1068119.5303826637	-365.7714662525684	1.3725829639109097	1220.0	0.03743023835304267	25.716367407762206	-0.0935803692629362	0.05089412546379769	-0.0015977559755135009	0.09222981022878927	3.9005995101117086	0.0018124429922689621	3.902411940249991	0.9740052235887405	0.05437095871472612	155288.0	-404.980682958239	2.9476190362362438	1220.0	42129.68884015083	5955.361880064011	535.4972651915022	34689.59327054024	1484.733689546585	881.586547143971	243.0	31890800.0
31915200	1.5	26160.0	1068181.170137093	-385.50516863070345	3.08198772146301	1220.0	0.037073328921622704	25.97356911525575	-0.2542110450090246	0.039473703596740954	-0.007961028445215273	0.08454926666169567	5.671994858599725	0.005962836085521478	5.6779576971175825	1.4115283971137187	0.05385726317763328	155335.0	-383.47420882590194	1.300602047409134	1220.0	42154.845828056335	5958.914018392563	535.5875231878113	34710.77235150337	1485.1594581604004	881.734449269769	242.0	31915200.0
31939600	1.5	26180.0	1068209.2746056106	-369.0297403995425	1.405223425890753	1220.0	0.037426910339171095	25.718743036434873	0.000844824479575808	0.004751838014233223	0.00020946580272149088	0.0037347179932886382	4.199138707302983	0.0021465853205882026	4.201285293761716	1.0505307877951484	0.04919164996356403	155523.0	-386.83980575497156	1.1975828485697826	1220.0	42180.91930913925	5962.463022232056	535.6779552494963	34731.93751382828	1486.5187730789185	881.8597829512137	241.0	31939600.0
31964000	1.5	26200.0	1068235.2468830214	-366.47117230308567	1.298613870539001	1220.0	0.03743451972676034	25.713311865602556	-0.028360599427358486	0.015719070751550244	-0.00047322955932490066	0.016285440910951042	4.020110544583476	0.0016835477499948508	4.021794082425164	1.0049752897404614	0.04692191435090194	155664.0	-395.10267677370007	1.8540002412111904	1220.0	42208.61979627609	5966.06777215004	535.763273578786	34754.8404545784	1487.7115695476532	881.9467232528798	240.0	31964000.0
31988400	1.5	26220.0	1068274.042330824	-375.76308072200385	1.939772390132393	1220.0	0.03729992479368436	25.809705529736632	-0.09708789529952597	0.012994548890422631	-0.0031366754357123354	0.033904021449803194	4.888046401612302	0.0037139325806415293	4.891760354346418	1.219803409373507	0.048295903633883655	155711.0	-375.85518986599703	1.2222899462192827	1220.0	42233.65011191368	5969.587114095688	535.8561553523089	34775.91669845581	1488.1462993621826	882.0964160007317	239.0	31988400.0
32012800	1.5	26240.0	1068301.6122183646	-363.2834936053093	1.378494377031094	1220.0	0.03742870063047076	25.717465024310744	-0.22397150123055953	0.03708180959554429	-0.006995037990912406	0.07252510106983653	4.107109348824684	0.001628768314518272	4.108738143393333	1.0201894932604856	0.04692369065386183	155758.0	-402.61107359632825	2.846427643892086	1220.0	42258.73132801056	5973.138339996338	535.9460668379502	34797.0123193264	1488.5806686878204	882.2454688993066	238.0	32012800.0
32037200	1.5	26260.0	1068359.178651748	-383.7690990596584	2.8783216691698734	1220.0	0.0371152150428158	25.943128278966142	-0.16910763350414473	0.026048488632597504	-0.005309671110122994	0.0682052802864185	5.744300456757241	0.004579934952879683	5.74888037620707	1.4319104146450126	0.04292920675683529	155852.0	-378.9601253222719	1.234420059241678	1220.0	42284.53328704834	5976.7085790634155	536.03416623369	34818.49512028694	1489.3295876979828	882.377290781463	237.0	32037200.0
32061600	1.5	26280.0	1068385.8175197947	-366.1673731013951	1.3319434023334513	1220.0	0.03743111373203503	25.71574260811161	-0.04705277574083484	0.02528319066780098	-0.0008148598557727752	0.03641136258952847	4.431210391064909	0.001839410156137079	4.433049815766355	1.1074475963064963	0.03988258292277653	155993.0	-393.212280115554	2.1379147411207176	1220.0	42310.220724105835	5980.23659491539	536.1259457068958	34839.58039140701	1490.403737783432	882.5107075738886	236.0	32061600.0
32086000	1.5	26300.0	1068429.3180501044	-377.2213085310689	2.1750265154820974	1220.0	0.03725429499492807	25.84254258834165	-0.04086404293775559	0.01728409071244854	-0.0008784543291823802	0.038917820104348286	4.813331281885187	0.0037641454162323797	4.817095421730202	1.203395397739208	0.03986115904247506	156087.0	-382.78800885585775	1.3183581352545333	1220.0	42335.71177530289	5983.8345737457275	536.2113474991169	34860.63449549675	1491.2427060604095	882.6504288099205	235.0	32086000.0
32110400	1.5	26320.0	1068457.920131124	-370.0309658173875	1.4301040509824265	1220.0	0.037423814648270874	25.720953205827293	-0.04794978294917877	0.01806078184435659	-0.0011185603735787497	0.03033766018702312	3.9844196502198552	0.0022867170690083274	3.9867063608575393	0.9955580304277704	0.03616418479446401	156181.0	-393.16057542063805	2.083788352223541	1220.0	42361.41442513466	5987.401618719101	536.2994174235711	34882.034091472626	1491.9787149429321	882.7840956369942	234.0	32110400.0
32134800	1.5	26340.0	1068501.222212799	-376.63278722216694	2.16510408374271	1220.0	0.037269577442043185	25.831535762783208	0.5670238325887538	0.036004569262583205	0.022474614719338048	0.13369921059347692	4.91177406716854	0.0037921911298713466	4.915566261778486	1.2513661726992182	0.03434182481562839	156228.0	-354.02897983997894	8.789685906335412	1220.0	42386.43676900864	5990.9748294353485	536.3868304388907	34903.06115150452	1492.4007880687714	882.9342529943104	233.0	32134800.0
32159200	1.5	26360.0	1068612.2830038404	-345.7539357192424	5.553039552068724	1220.0	0.03667268360339153	26.26825259953212	-2.2945779741127437	0.13056203225092528	-0.07936027567456654	0.6948848700453032	6.628272396452882	0.0051941825002630015	6.633466603908132	1.5790063789550293	0.03797142049099536	156275.0	-418.6555897237271	5.6902712656476275	1220.0	42411.90718507767	5994.603746414185	536.469153932598	34924.466376543045	1492.8370621204376	883.074718977058	232.0	32159200.0
32183600	1.5	26380.0	1068726.5107170236	-402.6915403347765	5.711385659165953	1220.0	0.03709843266003304	25.955316661593685	-0.08182676213113134	0.06091744826399844	-0.0007757028292604691	0.09565521757603881	5.460610641655347	0.007552397387855232	5.468163025294635	1.3662650492174406	0.03337090152005354	156416.0	-370.69775353678267	1.2958849886992594	1220.0	42437.67322707176	5998.145086288452	536.5592118398498	34945.61380147934	1493.9143393039703	883.2057285610114	231.0	32183600.0
32208000	1.5	26400.0	1068753.9909020425	-364.1329484351236	1.3740092509439579	1220.0	0.037421578075529816	25.722550235098335	-0.9647547816659543	0.06526220692916118	-0.03366043161818271	0.1795806934180214	5.068417980315838	0.0034528351364102447	5.071870803833008	1.2343072726371442	0.029133966628541338	156463.0	-398.6322098755209	4.214784934174388	1220.0	42462.65791106224	6001.682506322861	536.6495139665985	34966.63513851166	1494.3402662277222	883.3554133555474	230.0	32208000.0
32232400	1.5	26420.0	1068840.1760272724	-392.89273131578517	4.309256261493844	1220.0	0.03681310169214553	26.164241914811562	-0.2811358222698278	0.1378039597295859	-0.0052764902649996255	0.842398098134931	6.815297492006993	0.005197855061851443	6.820495341686493	1.6998473481929046	0.03373706079226859	156510.0	-447.6520030991048	15.767682780913226	1220.0	42488.29471516609	6005.282808065414	536.734089470527	34988.23511958122	1494.776787519455	883.490652637882	229.0	32232400.0
32256800	1.5	26440.0	1069229.8479524516	-439.32908169851237	19.4835962589611	1220.0	0.03429842232763353	28.155860011506146	-0.5409596800170045	0.05029524854344732	-0.016829016991867916	0.17280052389275835	7.521931100398936	0.03266214735885249	7.554593268861162	1.8718193084635641	0.03436524555721183	156557.0	-396.1173471049774	4.82166570593537	1220.0	42513.75484108925	6008.902719974518	536.8168117079584	35009.61825251579	1495.233868598938	883.6304799422097	228.0	32256800.0
32281200	1.5	26460.0	1069326.9624020706	-395.6126890010925	4.8557224809558495	1220.0	0.03716268796082617	25.908710184099636	0.3868978213756641	0.04012212342027812	0.01586920826280328	0.1328965790886828	8.868229074681059	0.008437424462209357	8.876666505286034	2.23503584811028	0.038612799441560784	156604.0	-398.24186015242725	5.3469625373531695	1220.0	42538.922827005386	6012.587219953537	536.893666887205	35030.66291928291	1495.6726877689362	883.7787712208318	227.0	32281200.0
32305600	1.5	26480.0	1069434.9170414987	-399.62022508250664	5.397731971400168	1220.0	0.03704806847861766	25.991960473651986	-0.06471313250825758	0.018589656936262366	-0.00170878556327979	0.06514804345615051	9.952526498348153	0.007953994511131273	9.960480446511127	2.488411325089474	0.03946551625081834	156651.0	-391.43741712500827	4.349495704135168	1220.0	42564.520881175995	6016.171629905701	536.9793614166949	35052.24561715126	1496.1036341190338	883.9140662112713	226.0	32305600.0
32330000	1.5	26500.0	1069522.7365912131	-392.6774969326647	4.390977485717641	1220.0	0.03719011251941528	25.888867289066283	-0.016617364864400103	0.018343315643080057	6.418837255257014e-05	0.05063636208626818	9.67168165775056	0.006238325513859697	9.67791992552737	2.419544156561507	0.03794747218489646	156698.0	-382.94990545436525	3.035207794186346	1220.0	42589.59968519211	6019.735369920731	537.0667980115168	35073.335844516754	1496.5284707546234	884.0612511241713	225.0	32330000.0
32354400	1.5	26520.0	1069583.994639481	-382.2432954048606	3.0629024133863796	1220.0	0.03728109706702017	25.823244986656416	-0.012611762759216286	0.003611883006747218	-0.00033552540145382145	0.005033345587125566	9.094026035450874	0.00411625710957525	9.09814229670991	2.2742000444138295	0.03376609344590216	156886.0	-381.0532765179132	2.557846634670363	1220.0	42615.8773329258	6023.480979204178	537.1379126405851	35094.49761366844	1497.8987400531769	884.1836890714976	224.0	32354400.0
32378800	1.5	26540.0	1069635.8504666856	-379.17830917821595	2.592791360235684	1220.0	0.03731303488161259	25.800285829678998	0.01455160087727489	0.021149341680822855	0.0013321105222832653	0.030638702491179427	8.092107925009218	0.0034370829470138603	8.095545007827432	2.025218359967496	0.02965916728878274	156933.0	-377.51992200833007	2.0059410419143453	1220.0	42642.137936115265	6027.016464233398	537.2276679871057	35116.79049229622	1498.3309795856476	884.3013131846334	223.0	32378800.0
32403200	1.5	26560.0	1069677.5866298156	-374.6775399639572	2.0868081565038947	1220.0	0.03734788197368213	25.775280073570663	-0.03474975049046545	0.018500476861323046	-0.0006068759469572644	0.02695965062676605	6.825840217847356	0.002637230645838783	6.828477479041893	1.7065124964037686	0.030435394693879368	157074.0	-379.92018793930265	1.9002581714323075	1220.0	42667.91624903679	6030.615969181061	537.3116140307017	35137.8947532177	1499.405526638031	884.4319792257247	222.0	32403200.0
32427600	1.5	26580.0	1069716.8171624658	-373.56593902332986	1.9615266325105019	1220.0	0.037356299523099726	25.76924676068725	-0.012161656124319175	0.011577660542357954	-2.181593402276849e-05	0.018436316615020095	6.3093886324699895	0.00338038113934206	6.312769009711895	1.5781704333234339	0.029028686437200992	157262.0	-384.2415180535969	1.8337067198091204	1220.0	42694.32925200462	6034.251699209213	537.3922338083714	35159.299079179764	1500.7784736156464	884.5480469401606	221.0	32427600.0
32452000	1.5	26600.0	1069754.8100288592	-374.4361640722603	1.8996433196669344	1220.0	0.03736033899695272	25.766352416704905	-0.07411596289974579	0.023149605128329566	-0.0019041204788371807	0.048963548843451644	6.079953711083594	0.0032643457711178893	6.083218062177617	1.5189003944396973	0.024449264709936813	157309.0	-372.9760077275005	1.3601763481624265	1220.0	42719.36089897156	6037.822780132294	537.4785114062084	35180.33193516731	1501.2061836719513	884.6957260860603	220.0	32452000.0
32476400	1.5	26620.0	1069784.9524066807	-361.5477046905447	1.5071188910699838	1220.0	0.03738774830308022	25.74672975472059	0.05413353845397844	0.015432229751666533	0.0026009073447073754	0.01535243394554276	4.69215653931841	0.0014544688137322465	4.693610996642011	1.1760036583910587	0.016929493275807894	157497.0	-376.8607000575285	1.2162722741308616	1220.0	42745.283123254776	6041.403563261032	537.5638237030779	35201.31531596184	1502.5642440319061	884.8219967296976	219.0	32476400.0
32500800	1.5	26640.0	1069811.6112951967	-362.91022557754104	1.3329444258047043	1220.0	0.03740004253741461	25.73793750367023	-0.0486354831051319	0.041622339349061725	-0.0002622916210856322	0.06896351382106622	4.78376429638964	0.001454973624315747	4.78521925337771	1.1960425199346338	0.006383020827110777	157544.0	-385.9243847283391	1.51841039561353	1220.0	42771.53027820587	6045.062103271484	537.6421192167923	35223.407322883606	1503.0608520507812	884.9421579334334	218.0	32500800.0
32525200	1.5	26660.0	1069843.4774066196	-371.2145587997959	1.5933055711463944	1220.0	0.03734542960805072	25.777038328257056	0.043042085371277385	0.007792739898271043	0.0018984482741212752	0.021464518881560805	4.999502208638695	0.002689750846524902	5.0021919684207194	1.2524464409402083	-0.0014956967627748532	157732.0	-378.9345624674963	1.2734139268521376	1220.0	42797.50588512421	6048.605208396912	537.7305821654096	35244.45560002327	1504.4450767040253	885.0659312537716	217.0	32525200.0
32549600	1.5	26680.0	1069870.4704459468	-366.2520428481264	1.349651966362734	1220.0	0.03739891397128933	25.738744359466885	0.019601376925377133	0.014534453389252182	0.001276643134847934	0.026455250834957002	4.89896559461634	0.00167185489733535	4.900637451638568	1.2264360100664988	-0.011619791061557987	157826.0	-380.30266572543815	1.4877186717099526	1220.0	42823.21835017204	6052.337415456772	537.8021376811073	35265.69616818428	1505.1847665309906	885.2004404732667	216.0	32549600.0
32574000	1.5	26700.0	1069901.840527821	-369.6896671594553	1.5685040937152723	1220.0	0.03735300691020084	25.771606430616625	-0.049827834617689984	0.016661128285175828	-0.001238876190815305	0.023109097489492688	4.888541175964031	0.002256082228041444	4.890797261650678	1.221460440480117	-0.022415888238143413	157967.0	-378.73509538746436	1.304012582362832	1220.0	42848.93282818794	6055.867470264435	537.8915598788299	35286.82411813736	1506.241239786148	885.3298762448745	215.0	32574000.0
32598400	1.5	26720.0	1069928.804535309	-366.2944335452859	1.348200374404387	1220.0	0.03739907373936022	25.738630132103026	-0.014007541568989446	0.014842410839380734	3.1223285135483633e-05	0.033520562467759765	4.846712792173347	0.0018017637156980462	4.848514572102973	1.2121598606413984	-0.031182195357185725	158014.0	-379.66165531729627	1.4252013823978487	1220.0	42873.93403315544	6059.405235290527	537.9801933388437	35307.85900211334	1506.6697957515717	885.4764970369679	214.0	32598400.0
32622800	1.5	26740.0	1069958.829469627	-367.97159338658065	1.5012467158988678	1220.0	0.03736699073912555	25.761587706685148	0.012527332819522691	0.02329153637897144	0.0013384433441970183	0.05151830888303749	4.737454252040134	0.0021285929102846917	4.739582848041617	1.18623415206341	-0.032582328753902566	158061.0	-377.1029137535247	1.272353352459222	1220.0	42899.33334898949	6062.964825391769	538.0667864569381	35329.22597813606	1507.1425454616547	885.6139002709111	213.0	32622800.0
32647200	1.5	26760.0	1069986.3562480588	-365.37904028138064	1.376338921592588	1220.0	0.03739719158776615	25.739975852281184	-0.0028321419624572066	0.011877533684960232	0.00033827227682467205	0.01937343527691716	4.725479455704384	0.0016669870770358026	4.727146447973048	1.1821248905455812	-0.036843775434696927	158155.0	-383.34286820325417	1.7875802278523725	1220.0	42924.792424201965	6066.509226322174	538.1546253708146	35350.390651226044	1507.8925466537476	885.7493395644096	212.0	32647200.0
32671600	1.5	26780.0	1070024.0609730028	-371.60821602563715	1.8852362471977369	1220.0	0.03729046988034946	25.81650306924555	-0.44135985380791604	0.026211129006077628	-0.015481090578380924	0.11706917682177127	6.008577346801758	0.0025018657820220012	6.011079240352549	1.4872887261370396	-0.04233393524872496	158202.0	-362.9227645404297	2.69351167746968	1220.0	42949.79159116745	6070.058564186096	538.2419239373644	35371.40156841278	1508.331458568573	885.8957839010747	211.0	32671600.0
32696000	1.5	26800.0	1070077.4229193255	-354.118904561424	2.6680973161413593	1220.0	0.03719736242804338	25.883626545684653	-0.43249171562757055	0.041195044995794156	-0.014555204285092976	0.11657418142046436	4.5526249848359015	0.0014614349851179993	4.554086419707495	1.1239663992367737	-0.04660498665262623	158343.0	-312.8424073688168	58.9298575222273	1220.0	42975.9673871994	6073.677638292313	538.322939529482	35392.89177250862	1509.397976398468	886.015480949074	210.0	32696000.0
32720400	1.5	26820.0	1070476.3812186997	-314.40480434407283	19.947914968709547	1220.0	0.03400604425125942	28.406537044159872	-5.690658361512295	0.21475511603057387	-0.1862138099582154	1.435187068341815	9.72573648107813	0.028552221520704794	9.754288703837295	2.2523583769798274	-0.04382434027626159	158390.0	-399.7059909203147	2.4137276215509247	1220.0	43001.05360817909	6077.263343334198	538.406814901137	35413.95715761185	1509.8331072330475	886.1603796713433	209.0	32720400.0
32744800	1.5	26840.0	1070525.8158802148	-378.75835500246035	2.471733075757154	1220.0	0.0373061497137983	25.80523205079331	-0.008294945067547747	0.03176186114866682	0.0008754603664612813	0.030591623998801932	8.0717575499352	0.006026100347492288	8.07778367590397	2.0203213919984533	-0.04567219095027193	158437.0	-400.6588741732357	2.095023972791354	1220.0	43026.24426007271	6081.039238452911	538.4737495680206	35434.94190454483	1510.2631170749664	886.3071670826625	208.0	32744800.0
32769200	1.5	26860.0	1070568.8782553512	-376.7753328341652	2.153118756821078	1220.0	0.037327879429619536	25.789627894224918	-0.015580927754970298	0.036683428715518177	0.0007877117027577803	0.04707731714749591	5.264602062549996	0.0040703003611811915	5.268672395259777	1.3179558122411685	-0.04823844245773682	158484.0	-389.4286979328781	1.3061908514234704	1220.0	43051.71335911751	6084.62167429924	538.5577239487777	35456.38489437103	1510.706790447235	886.4424683280598	207.0	32769200.0
32793600	1.5	26880.0	1070597.3128155076	-367.51892368388906	1.4217280078259045	1220.0	0.037378958679299266	25.75301922077907	0.18891182811336305	0.023423606041878296	0.007936877426921984	0.041681581583032576	4.878494435168329	0.0028950345078285074	4.8813894555923785	1.22828424230535	-0.04812470910714028	158531.0	-397.15182643969933	1.6381871457359303	1220.0	43076.95039105415	6088.212759017944	538.6408343142357	35477.578565359116	1511.1590666770935	886.5833791417966	206.0	32793600.0
32818000	1.5	26900.0	1070631.523185733	-373.1949144532328	1.7105185112684584	1220.0	0.0373183857994482	25.796443055551087	-0.09954086944777914	0.027189805607083558	-0.0027000250227993783	0.10445931152950856	4.858871815052439	0.0030703055659962934	4.861942103568547	1.2127854988930074	-0.05069303385754848	158625.0	-388.6161722098391	1.1792071507363098	1220.0	43102.658504247665	6091.7600219249725	538.7277220685663	35498.97336244583	1511.9251198768616	886.7117888444312	205.0	32818000.0
32842400	1.5	26920.0	1070656.9160761053	-362.5085628552218	1.269644518619324	1220.0	0.037389600016165384	25.745405127833685	0.947006027273675	0.12385588834567512	0.04003909772550147	0.2602340102547462	5.084315315206	0.001574499356718932	5.085889760484085	1.3115115432029067	-0.055995700286423915	158672.0	-370.5607825900593	2.455937725473449	1220.0	43127.71046805382	6095.298424005508	538.8152919741328	35520.06247448921	1512.3495695590973	886.8555459184109	204.0	32842400.0
32866800	1.5	26940.0	1070708.6304746685	-353.4296643688278	2.5857199281566166	1220.0	0.03711489680608013	25.943359299228362	-1.917513941355208	0.18386578213106447	-0.06434417159423257	1.0993157330172216	4.967888426273427	0.00254393933945276	4.97043234236697	1.1782639216869437	-0.05264646702624382	158719.0	-402.9133048510932	3.046832596451425	1220.0	43152.84447002411	6098.897979974747	538.8973566686237	35541.17080235481	1512.7756876945496	886.9986361324886	203.0	32866800.0
32891200	1.5	26960.0	1070770.4636810995	-383.32851374035346	3.091660321555024	1220.0	0.037190705385008134	25.88843864744517	0.013309319338477253	0.018657032210472307	0.0011888511865620136	0.0188101277049261	5.373221466727291	0.0038503434208505744	5.377071794888651	1.3454567971804465	-0.0528099038076739	158860.0	-394.4519628269347	2.4844572841356385	1220.0	43178.92217898369	6102.472481012344	538.981537439783	35562.60162734985	1513.8480706214905	887.1183802099492	202.0	32891200.0
32915600	1.5	26980.0	1070821.7923281416	-378.9878234576088	2.566432352102805	1220.0	0.037296570853221474	25.812116425808767	-0.23516241064731108	0.02928106193529799	-0.007678668115448644	0.05692773030456552	5.557773995906748	0.0033932241457613537	5.561167219851881	1.3826131338768817	-0.05799002335109608	158907.0	-379.7293581737687	1.3652009864171666	1220.0	43203.95675897598	6106.058830022812	539.0645736683318	35583.6213183403	1514.2766106128693	887.2632099812565	201.0	32915600.0
32940000	1.5	27000.0	1070850.7588899592	-367.0187555550966	1.4483280908737979	1220.0	0.03737453549216922	25.756185376792754	0.05401770134476271	0.03190203880930834	0.003211210137357491	0.07518809321311677	5.494184709609822	0.0018622030484232504	5.496046936258357	1.37722294952007	-0.05994912022922901	159001.0	-378.9392995366592	1.263232875851885	1220.0	43229.27755212784	6109.566617012024	539.1544452314984	35604.677096128464	1515.0338389873505	887.3991518300929	200.0	32940000.0
32964400	1.5	27020.0	1070877.5615254168	-365.0688914439117	1.3401317728774216	1220.0	0.037382205455581796	25.750695626779375	0.03892657190977417	0.012209832574800648	0.0019115915694614956	0.016713589008778645	5.635455922877534	0.0018488520018241192	5.637304776526514	1.4112377842055985	-0.06424744952311542	159189.0	-383.8154689958373	1.2823468060540244	1220.0	43255.745002985	6113.175343036652	539.2353098058742	35626.16739606857	1516.402263879776	887.5099461830246	199.0	32964400.0
32988800	1.5	27040.0	1070904.2448531103	-367.01525948507185	1.3341663846753715	1220.0	0.03738273814395602	25.75031444056161	0.006575560921733766	0.003681892691368354	0.0003834516968384291	0.008056700756996892	5.400807677431309	0.0017302159985968292	5.402537915300816	1.3510179351618952	-0.07151216716366882	159377.0	-383.3421406215203	1.3370547389664567	1220.0	43281.74887013435	6116.710186958313	539.3225932190929	35647.2750108242	1517.7636723518372	887.6299115742196	198.0	32988800.0
33013200	1.5	27060.0	1070932.6436439755	-367.438720848492	1.4199395432623476	1220.0	0.03736482287382483	25.763140384121286	-0.013209501875841865	0.008564171363956274	-0.00017357194674868463	0.031985665062204634	5.120333884624726	0.0018017229666200247	5.122135611290626	1.2803603283902443	-0.08278460451897157	159471.0	-370.898718352173	1.948933171443128	1220.0	43307.347004175186	6120.4408638477325	539.3925165587764	35668.37787890434	1518.528261423111	887.7640929692383	197.0	33013200.0
